[01:32:09	]Tuki has connected.
[20:56:29	]Kranky entered observer.
[20:56:33	]Kranky exited observer at their location.
[20:56:36	]Kranky used the 'alien' vendor.
[20:56:46	]Kranky has spawned a 'Entity [5285][ix_supplycontainer]'.
[20:56:51	]Kranky has spawned a 'Entity [5266][ix_militarycontainer]'.
[20:56:56	]Kranky has spawned a 'Entity [5257][ix_militarycontainer]'.
[20:56:59	]Kranky has spawned a 'Entity [5281][ix_infestationcontainer]'.
[20:57:03	]Kranky entered observer.
[20:57:04	]Kranky has spawned a 'Entity [5216][ix_ammunitioncontainer]'.
[20:57:05	]Kranky exited observer at their location.
[20:57:13	]Kranky ran 'take' on item '17rnd Usp-magazine' (#2056227)
[20:57:13	]Kranky has gained a '17rnd Usp-magazine' #2056227.
[20:57:22	]Kranky entered observer.
[20:57:34	]Kranky exited observer at their location.
[20:57:37	]Kranky entered observer.
[20:57:48	]Kranky exited observer at their location.
[21:03:18	]Kranky has gone afk.
[21:06:33	]Kranky is no longer afk. Total time spent AFK: 490
[21:07:18	]Kranky used command '/ToggleRaise'.
[21:07:36	][IC] Kranky: <:: Go sharp! ::>
[21:07:49	]Kranky has lost a '60rnd OTAR-magazine' #2056133.
[21:07:49	]Kranky has gained a '60rnd OTAR-magazine' #2056091.
[21:07:54	]Kranky has gained a '60rnd OTAR-magazine' #2056133.
[21:07:54	]Kranky has lost a '60rnd OTAR-magazine' #2056091.
[21:09:03	]Kranky has gained a '60rnd OTAR-magazine' #2056091.
[21:09:03	]Kranky has lost a '60rnd OTAR-magazine' #2056090.
[21:09:37	]Kranky has used a context menu option with the name: remove
[21:09:41	]Kranky used command '/ToggleRaise'.
[21:09:54	]Kranky used command '/ToggleRaise'.
[21:14:42	][IC] Kranky: <:: Overwatch confirm, HVT contained. ::>
[21:14:53	]Kranky used command '/ToggleRaise'.
[21:14:54	]Kranky used command '/ToggleRaise'.
[21:15:22	]Kranky entered observer.
[21:15:32	]Kranky exited observer at their location.
[21:17:57	]Kranky entered observer.
[21:18:02	]Kranky exited observer at their location.
[21:18:37	][IC] Kranky: <:: Copy that. ::>
[21:18:49	][IC] Kranky: <:: Unit is moving in. ::>
[21:19:20	][IC] Kranky: <:: Anti-Citizen One. Is at code. 3. ::>
[21:19:29	][IC] Kranky: <:: Anti-Citizen One. ::>
[21:19:35	][IC] Kranky: <:: Anti-Citizen One. Is at code. 3. ::>
[21:19:46	][IC] Kranky: <:: Contact confirmed, prosecuting! ::>
[21:19:54	][IC] Kranky: <:: Five, four, three, two, one, flash flash flash! ::>
[21:19:58	]Kranky used command '/ToggleRaise'.
[21:20:00	][IC] Kranky: <:: Five, four, three, two, one, flash flash flash! ::>
[21:20:07	]Kranky used command '/ToggleRaise'.
[21:20:16	]Kranky has gained a '60rnd OTAR-magazine' #2056090.
[21:20:16	]Kranky has lost a '60rnd OTAR-magazine' #2056089.
[21:20:19	]Kranky has gained a '60rnd OTAR-magazine' #2056089.
[21:20:19	]Kranky has lost a '60rnd OTAR-magazine' #2056088.
[21:20:25	]Kranky has gained a '60rnd OTAR-magazine' #2056088.
[21:20:25	]Kranky has lost a '60rnd OTAR-magazine' #2056089.
[21:20:36	]Kranky ran 'drop' on item 'OTA Uniform' (#2055997)
[21:21:29	]Kranky entered observer.
[21:21:32	]Kranky exited observer at their location.
[21:21:34	]Kranky entered observer.
[21:21:36	]Kranky exited observer at their location.
[21:21:38	]Kranky entered observer.
[21:21:42	]Kranky exited observer at their location.
[21:21:48	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:48	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:49	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:21:50	]Kranky has gained a '60rnd OTAR-magazine' #2056089.
[21:21:50	]Kranky has lost a '60rnd OTAR-magazine' #2056087.
[21:21:53	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:21:53	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:07	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:10	]Kranky entered observer.
[21:22:22	]Kranky exited observer at their location.
[21:22:23	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:23	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 0 damage (CritChance was 1.01).
[21:22:24	]Kranky has critically hit npc_combine_camera dealing 16 damage (CritChance was 1.01).
[21:22:26	]Kranky entered observer.
[21:22:28	]Kranky exited observer at their location.
[21:22:30	]Kranky entered observer.
[21:22:36	]Kranky exited observer at their location.
[21:22:53	]Kranky has spawned a 'Entity [5264][ix_combinelock_cwu]'.
[21:22:57	]Kranky has gained a '60rnd OTAR-magazine' #2056087.
[21:22:57	]Kranky has lost a '60rnd OTAR-magazine' #2056134.
[21:22:59	]Kranky destroyed a 'Broken Biolock' #2056228.
[21:23:06	]Kranky entered observer.
[21:23:07	]Kranky exited observer at their location.
[21:24:54	]Kranky entered observer.
[21:24:55	]Kranky exited observer at their location.
[21:24:56	]Kranky entered observer.
[21:24:57	]Kranky exited observer at their location.
[21:25:42	]Kranky has turned a ration dispenser off.
[21:25:54	]Kranky has turned a ration dispenser on.
[21:26:04	]Kranky used command '/CreateCid kranky'.
[21:26:04	]Kranky has gained a '#38852's Identity Card' #2056229.
[21:26:08	]Kranky has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[21:26:21	]Kranky ran 'take' on item 'Ration' (#2056230)
[21:26:21	]Kranky has gained a 'Ration' #2056230.
[21:26:32	]Kranky entered observer.
[21:26:38	]Kranky exited observer at their location.
[21:26:48	]Kranky entered observer.
[21:26:49	]Kranky exited observer at their location.
[21:32:08	]Nesh has connected.
[21:32:58	]Kranky entered observer.
[21:33:05	]Kranky exited observer at their location.
[21:33:39	]Nesh loaded the character 'Rah-Vur'nal'
[21:33:44	]Rah-Vur'nal is fully healed.
[21:34:11	]Rah-Vur'nal ran 'take' on item 'Vortigaunt Collar (fake)' (#2055903)
[21:34:11	]Rah-Vur'nal has gained a 'Vortigaunt Collar (fake)' #2055903.
[21:34:23	][IC] Rah-Vur'nal: Gong...
[21:34:26	]Kranky has taken 2 damage from worldspawn.
[21:34:30	]Kranky entered observer.
[21:34:39	]Rah-Vur'nal has gained level 5 in the Speed skill.
[21:34:45	]Kranky ran 'drop' on item 'OTA Mask' (#2056001)
[21:34:45	]Kranky has lost a 'OTA Mask' #2056001.
[21:34:55	]Kranky used command '/CharGiveItem Kranky OTA MASK'.
[21:34:56	]Kranky has gained a 'OTA Mask' #2056231.
[21:35:04	]Kranky exited observer at their location.
[21:35:09	]Kranky used command '/ToggleRaise'.
[21:35:14	][IC] Kranky: <:: Copy that. ::>
[21:35:17	][IC] Rah-Vur'nal: Gong...
[21:35:29	]Rah-Vur'nal used command '/EnterMeditation'.
[21:35:35	]Rah-Vur'nal used command '/ActIdle'.
[21:35:50	]Kranky ran 'Equip' on item 'Flash Grenade' (#2056157)
[21:35:51	][IC] Rah-Vur'nal: Ah, yes!
[21:35:54	]Kranky used command '/ToggleRaise'.
[21:36:04	][Y] Rah-Vur'nal: You missed!
[21:36:15	]Kranky used command '/CharGiveItem Kranky Flash Grenade 3'.
[21:36:15	]Kranky has gained a 'Flash Grenade' #2056232.
[21:36:15	]Kranky has gained a 'Flash Grenade' #2056233.
[21:36:15	]Kranky has gained a 'Flash Grenade' #2056234.
[21:36:18	]Kranky ran 'Equip' on item 'Flash Grenade' (#2056234)
[21:36:18	][Y] Rah-Vur'nal: It appears they attempted an escape, but made it no farther than the abyss.
[21:36:21	]Kranky used command '/ToggleRaise'.
[21:36:29	][IC] Rah-Vur'nal: Ow.
[21:36:42	]Kranky ran 'Equip' on item 'Flash Grenade' (#2056233)
[21:36:45	]Kranky used command '/ToggleRaise'.
[21:36:48	][Y] Rah-Vur'nal: Remember! Do not kill the guardian or the extract will be ruined!
[21:37:00	]Kranky ran 'Equip' on item 'Frag Grenade' (#2056020)
[21:37:02	]Kranky used command '/ToggleRaise'.
[21:37:06	][Y] Rah-Vur'nal: The guardian...
[21:37:08	]Rah-Vur'nal was knocked unconscious and is bleeding out.
[21:37:10	][IC] Rah-Vur'nal: Ow.
[21:37:20	]Kranky used command '/CharStopBleedout Rah'.
[21:37:31	]Kranky ran SAM command 'sethp' with arguments: 'rah' '200'
[21:37:34	]Rah-Vur'nal is no longer unconscious from critical wounds.
[21:37:34	]Rah-Vur'nal is fully healed.
[21:37:44	]Rah-Vur'nal used command '/EnterMeditation'.
[21:37:48	]Kranky entered observer.
[21:37:49	]Kranky exited observer at their location.
[21:37:49	]Kranky entered observer.
[21:37:50	]Kranky exited observer at their location.
[21:38:23	]Rah-Vur'nal has taken 40 damage from Kranky.
[21:38:23	][VORT] Kranky has damaged Rah-Vur'nal dealing 40 with vortslam
[21:38:31	]Kranky has taken 40 damage from Rah-Vur'nal.
[21:38:31	][VORT] Rah-Vur'nal has damaged Kranky dealing 40 with vortslam
[21:38:48	][VORT] Rah-Vur'nal has healed Kranky
[21:38:51	]Kranky ran SAM command 'sethp' with arguments: 'Rah' '200'
[21:38:54	]Rah-Vur'nal is fully healed.
[21:38:54	]Kranky ran SAM command 'sethp' with arguments: 'krank' '100'
[21:38:58	][IC] Kranky: <:: Toilet. ::>
[21:38:58	]Kranky is fully healed.
[21:39:12	][Y] Rah-Vur'nal: Shaaaaa!
[21:39:22	]Kranky used command '/CharGiveFlag krank q'.
[21:39:37	][IC] Kranky: <:: Vorthum. ::>
[21:39:42	][IC] Rah-Vur'nal: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[21:39:56	][IC] Rah-Vur'nal: Vort2.
[21:39:57	][ME] Kranky: opens the ration, taking off mask to cromch
[21:39:59	]Kranky ran 'Open' on item 'Ration' (#2056230)
[21:39:59	]Kranky has gained a 'Artificial Paste' #2056235.
[21:39:59	]Kranky has gained a 'Breen's Water' #2056236.
[21:39:59	]Kranky has gained a '15 Credits Coupon' #2056237.
[21:40:00	][IC] Rah-Vur'nal: Dey'nach? *Unintelligible*.
[21:40:07	][IC] Rah-Vur'nal: Dey'nahh?
[21:40:08	]Kranky ran 'Equip' on item 'Flash Grenade' (#2056232)
[21:40:10	][IC] Rah-Vur'nal: Vort4.
[21:40:13	][IC] Rah-Vur'nal: Shaa!
[21:40:20	]Kranky entered observer.
[21:40:22	]Kranky exited observer at their location.
[21:40:28	][Y] Rah-Vur'nal: Shaaaaa!
[21:40:45	]Kranky used command '/ToggleRaise'.
[21:40:45	]Kranky has gained a '60rnd OTAR-magazine' #2056134.
[21:40:45	]Kranky was knocked unconscious and is bleeding out.
[21:40:45	][VORT] Rah-Vur'nal has damaged Kranky, dealing 218.1 with vortbeam
[21:40:45	]Rah-Vur'nal has gained level 14 in the Vortessence skill.
[21:40:57	]Kranky ran SAM command 'sethp' with arguments: '^' '100'
[21:40:58	]Kranky is no longer unconscious from critical wounds.
[21:40:58	]Kranky is fully healed.
[21:41:02	]Kranky used command '/CharStopBleedout krank'.
[21:41:03	][IC] Rah-Vur'nal: Undeserving of consciousness!
[21:41:09	][IC] Kranky: <:: Copy that. ::>
[21:41:11	]Kranky used command '/CharFallOver'.
[21:41:12	][IC] Rah-Vur'nal: Yes.
[21:41:14	]Kranky used command '/CharGetUp'.
[21:41:15	]Kranky used command '/CharGetUp'.
[21:41:16	]Kranky used command '/CharGetUp'.
[21:41:16	]Kranky used command '/CharGetUp'.
[21:41:17	]Kranky used command '/CharGetUp'.
[21:41:17	]Kranky used command '/CharGetUp'.
[21:41:19	][ME] Rah-Vur'nal: kills combine
[21:41:31	][IC] Kranky: <:: Bouncer, bouncer! ::>
[21:41:33	][IC] Rah-Vur'nal: We claim you.
[21:41:37	][IC] Kranky: <:: Boomer. ::>
[21:41:43	][IC] Rah-Vur'nal: Agreed.
[21:41:56	][Y] Rah-Vur'nal: Empower us!
[21:42:05	][IC] Rah-Vur'nal: Its energy empowers us.
[21:42:12	][IC] Kranky: <:: Overwatch. ::>
[21:42:19	][IC] Rah-Vur'nal: Galanga.
[21:42:29	][IC] Kranky: <:: Prosecuting. ::>
[21:42:32	][IC] Rah-Vur'nal: We will share the vortessance.
[21:42:45	]Rah-Vur'nal used command '/VortStun'.
[21:42:50	]Rah-Vur'nal used command '/VortStun'.
[21:42:55	]Rah-Vur'nal used command '/VortStun'.
[21:43:32	]Rah-Vur'nal used command '/VortStun'.
[21:43:36	][IC] Rah-Vur'nal: Turr, lung gurr challa'cher, gung, gong... Lurr...
[21:43:44	][IC] Rah-Vur'nal: Chung... Corrrrl... Malae.
[21:43:54	][IC] Rah-Vur'nal: Grim pinata.
[21:43:58	][IC] Rah-Vur'nal: Chung... Corrrrl... Malae.
[21:44:06	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:06	]Rah-Vur'nal has damaged Kranky, dealing 9.0003 with ix_hands
[21:44:10	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:10	]Rah-Vur'nal has damaged Kranky, dealing 9.0006 with ix_hands
[21:44:10	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:10	]Rah-Vur'nal has damaged Kranky, dealing 9.0009 with ix_hands
[21:44:11	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:11	]Rah-Vur'nal has damaged Kranky, dealing 9.0012 with ix_hands
[21:44:12	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:12	]Rah-Vur'nal has damaged Kranky, dealing 9.0015 with ix_hands
[21:44:13	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:13	]Rah-Vur'nal has damaged Kranky, dealing 9.0018 with ix_hands
[21:44:14	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:14	]Rah-Vur'nal has damaged Kranky, dealing 9.0021 with ix_hands
[21:44:15	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:15	]Rah-Vur'nal has damaged Kranky, dealing 9.0024 with ix_hands
[21:44:16	]Kranky has taken 9 damage from Rah-Vur'nal.
[21:44:16	]Rah-Vur'nal has damaged Kranky, dealing 9.0027 with ix_hands
[21:44:16	]Kranky was knocked unconscious and is bleeding out.
[21:44:16	]Rah-Vur'nal has damaged Kranky, dealing 9.003 with ix_hands
[21:44:30	][VORT] Rah-Vur'nal has damaged Kranky, dealing 219 with vortbeam
[21:44:31	]Kranky used command '/CharStopBleedout krank'.
[21:44:35	]Kranky was knocked unconscious and is bleeding out.
[21:44:35	][VORT] Rah-Vur'nal has damaged Kranky, dealing 219 with vortbeam
[21:44:39	]Kranky ran SAM command 'sethp' with arguments: 'krank' '200'
[21:44:42	]Kranky used command '/CharStopBleedout krank'.
[21:44:43	]Kranky is no longer unconscious from critical wounds.
[21:44:43	]Kranky is fully healed.
[21:44:46	]Rah-Vur'nal used command '/ActIdle'.
[21:44:50	]Rah-Vur'nal used command '/EnterMeditation'.
[21:45:26	][IC] Rah-Vur'nal: Grim pinata.
[21:45:29	][IC] Rah-Vur'nal: Chung... Corrrrl... Malae.
[21:45:35	]Rah-Vur'nal used command '/ExitAct'.
[21:45:40	]Rah-Vur'nal used command '/EnterMeditation'.
[21:45:46	]Rah-Vur'nal used the 'John Doe' vendor.
[21:45:57	]Rah-Vur'nal ran 'take' on item 'Stitched Cloth' (#2049947)
[21:45:57	]Rah-Vur'nal has gained a 'Stitched Cloth' #2049947.
[21:46:05	]Kranky (STEAM_0:1:110380124) has disconnected.
[21:46:25	]Rah-Vur'nal ran 'take' on item 'Vortigaunt Collar (fake)' (#2055904)
[21:46:25	]Rah-Vur'nal has gained a 'Vortigaunt Collar (fake)' #2055904.
[21:46:59	][IC] Rah-Vur'nal: Shaaaaa!
[21:49:09	]Rah-Vur'nal used command '/PrintStaffList'.
[21:49:57	]Rah-Vur'nal has gained level 6 in the Speed skill.
[21:50:15	][IC] Rah-Vur'nal: Hm...
[21:51:09	]Rah-Vur'nal ran 'drop' on item 'Stitched Cloth' (#2049947)
[21:51:09	]Rah-Vur'nal has lost a 'Stitched Cloth' #2049947.
[21:51:12	]Rah-Vur'nal ran 'drop' on item 'Vortigaunt Collar (fake)' (#2055904)
[21:51:12	]Rah-Vur'nal has lost a 'Vortigaunt Collar (fake)' #2055904.
[21:52:41	][Y] Rah-Vur'nal: Shaaaaa!
[21:56:45	]Nesh (STEAM_0:1:545569447) has disconnected.
