[02:43:32	]garry has connected.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 10 damage from Overwatch Shotgunner.
[20:57:28	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 1 damage from entityflame.
[20:57:28	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 1 damage from entityflame.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:28	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 1 damage from entityflame.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 1 damage from entityflame.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 1 damage from entityflame.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 10 damage from Overwatch Shotgunner.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 1 damage from entityflame.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 1 damage from entityflame.
[20:57:29	]Xi-Gong has damaged npc_vj_stalker_z, dealing 25 with ix_hands
[20:57:29	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:29	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:29	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 1 damage from entityflame.
[20:57:30	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 48 damage from Overwatch Shotgunner.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 1 damage from entityflame.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 1 damage from entityflame.
[20:57:30	]Xi-Gong is fully healed.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has damaged npc_vj_stalker_z, dealing 25 with ix_hands
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 1 damage from entityflame.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 1 damage from entityflame.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:30	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:30	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:31	]Xi-Gong has taken 1 damage from entityflame.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 30 damage from Overwatch Shotgunner.
[20:57:31	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:31	]Xi-Gong has taken 1 damage from entityflame.
[20:57:31	]Xi-Gong has taken 30 damage from Overwatch Shotgunner.
[20:57:31	]Xi-Gong has taken 1 damage from entityflame.
[20:57:31	]Borg olaffson has spawned a 'NPC [3873][npc_vj_combineguard_z]'.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 1 damage from entityflame.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:31	]Xi-Gong has taken 1 damage from entityflame.
[20:57:31	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:32	]Xi-Gong has taken 1 damage from entityflame.
[20:57:32	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:32	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:32	]Xi-Gong has taken 36 damage from Overwatch Shotgunner.
[20:57:32	]Xi-Gong has taken 36 damage from Overwatch Shotgunner.
[20:57:32	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:32	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:33	]S10/OWS.GHOST-06 ran SAM command 'ammo' with arguments: 's10' '200'
[20:57:33	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:57:33	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:57:33	]Xi-Gong has damaged npc_vj_overwatch_shotgunner_z, dealing 25 with ix_hands
[20:57:33	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:33	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:34	]Xi-Gong has taken 60 damage from Combine Guard.
[20:57:34	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:34	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong is fully healed.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:57:35	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:57:35	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 1 damage from entityflame.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:35	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 1 damage from entityflame.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 1 damage from entityflame.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 1 damage from entityflame.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 1 damage from entityflame.
[20:57:36	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:36	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 1 damage from entityflame.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:36	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 1 damage from entityflame.
[20:57:37	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:37	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:37	]Xi-Gong has taken 1 damage from entityflame.
[20:57:37	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:37	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:37	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 10 damage from Overwatch Soldier.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:38	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 10 damage from Overwatch Soldier.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:39	]Xi-Gong has taken 10 damage from Overwatch Soldier.
[20:57:39	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong is fully healed.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:40	]Xi-Gong has taken 10 damage from Overwatch Soldier.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:40	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has damaged npc_vj_overwatch_soldier_z, dealing 25 with ix_hands
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:41	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:41	]Xi-Gong has taken 10 damage from Overwatch Soldier.
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:41	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has gained level 6 in the Melee skill.
[20:57:42	]Xi-Gong has damaged npc_vj_overwatch_soldier_z, dealing 25 with ix_hands
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:57:42	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 60 damage from Combine Guard.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:42	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:43	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Borg olaffson has spawned a 'NPC [3978][npc_vj_overwatch_assassin_z]'.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 4 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Borg olaffson has spawned a 'NPC [4125][npc_vj_overwatch_assassin_z]'.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:44	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 12 damage from Overwatch Soldier.
[20:57:45	]Xi-Gong is fully healed.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:45	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:46	]Borg olaffson has spawned a 'NPC [4140][npc_vj_overwatch_assassin_z]'.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:46	]Xi-Gong has gained level 3 in the Speed skill.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:57:46	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:57:46	]Xi-Gong has taken 5 damage from Overwatch Assassin.
