[00:20:57	]Rabithunter has connected.
[05:11:31	]Kranky has spawned 'models/props_pipes/gasworks_pipesystem02.mdl'.
[05:11:31	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[05:11:32	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:11:32	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:11:32	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[05:11:32	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[05:11:32	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:32	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[05:11:32	]Kranky has spawned 'models/props/de_venice/protest_debris/protest_sign_2.mdl'.
[05:11:32	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_exploded.mdl'.
[05:11:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:32	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[05:11:32	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[05:11:32	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:11:32	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/canal_corner_outer.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:11:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:33	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[05:11:33	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:11:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor007.mdl'.
[05:11:33	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[05:11:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:11:33	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[05:11:33	]Kranky has spawned 'models/props_debris/plaster_ceilingpile002a.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:11:33	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:11:33	]Kranky has spawned 'models/props_debris/walldestroyed09a.mdl'.
[05:11:33	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[05:11:33	]Kranky has spawned 'models/props/ar_dizzy/dizzy_trash/dizzy_cardboard_trash_02.mdl'.
[05:11:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:11:34	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/canal_ladder.mdl'.
[05:11:34	]Kranky has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:11:34	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[05:11:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor004.mdl'.
[05:11:34	]Kranky has spawned 'models/props_mill/pipeset32d_corner128da.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[05:11:34	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[05:11:34	]Kranky has spawned a 'Entity [5342][ladder_small]'.
[05:11:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:34	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[05:11:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:35	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:11:35	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor008.mdl'.
[05:11:35	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:35	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[05:11:35	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[05:11:35	]Kranky has spawned 'models/props/de_train/hr_t/trash_c/hr_clothes_pile_02.mdl'.
[05:11:35	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a2_sewer001.mdl'.
[05:11:35	]Kranky has spawned 'models/props_pipes/uc_pipe02.mdl'.
[05:11:44	]Kranky has fired a toolgun with the name: stacker_improved
[05:11:44	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[05:11:47	]Kranky has fired a toolgun with the name: stacker_improved
[05:11:47	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[05:11:49	]Kranky has fired a toolgun with the name: stacker_improved
[05:11:49	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[05:11:56	]Kranky has used a context menu option with the name: remove
[05:12:03	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[05:12:26	]Kranky has fired a toolgun with the name: submaterial
[05:12:33	]Kranky has fired a toolgun with the name: submaterial
[05:12:37	]Kranky has fired a toolgun with the name: submaterial
[05:12:41	]Kranky has fired a toolgun with the name: submaterial
[05:12:45	]Kranky exited observer at their location.
[05:12:48	]Kranky entered observer.
[05:13:08	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:08	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:13:11	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:11	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:13:18	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:18	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:13:19	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:19	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:13:23	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:25	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:28	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:30	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:40	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:40	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:49	]Kranky has fired a toolgun with the name: stacker_improved
[05:13:49	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:13:57	]Kranky has spawned 'models/props_d47_canals/canal_ladder.mdl'.
[05:14:05	]Kranky has fired a toolgun with the name: remover
[05:14:10	]Kranky has fired a toolgun with the name: remover
[05:14:14	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:14:36	]Kranky has fired a toolgun with the name: stacker_improved
[05:14:36	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:14:50	]Kranky has fired a toolgun with the name: stacker_improved
[05:14:50	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:15:00	]Kranky has fired a toolgun with the name: submaterial
[05:15:03	]Kranky has fired a toolgun with the name: submaterial
[05:15:05	]Kranky has fired a toolgun with the name: submaterial
[05:15:17	]Kranky has used a context menu option with the name: remove
[05:15:20	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[05:15:29	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[05:15:45	]Kranky has fired a toolgun with the name: nocollide
[05:15:45	]Kranky has fired a toolgun with the name: nocollide
[05:15:59	]Kranky exited observer at their location.
[05:16:00	]Kranky entered observer.
[05:16:00	]Kranky exited observer at their location.
[05:16:01	]Kranky entered observer.
[05:16:09	]Kranky has fired a toolgun with the name: advdupe2
[05:16:09	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:16:09	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:16:10	]Kranky exited observer at their location.
[05:16:12	]Kranky entered observer.
[05:16:14	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:16:38	]Kranky has fired a toolgun with the name: stacker_improved
[05:16:38	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[05:16:39	]Kranky exited observer at their location.
[05:16:42	]Kranky entered observer.
[05:16:44	]Kranky exited observer at their location.
[05:16:46	]Kranky has spawned a 'Entity [5368][ladder_small]'.
[05:17:03	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[05:17:11	]Kranky entered observer.
[05:17:17	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:17:26	]Kranky has fired a toolgun with the name: thruster
[05:17:27	]Kranky has fired a toolgun with the name: nocollideworld
[05:17:40	]Kranky has used a context menu option with the name: skin
[05:18:02	]Kranky exited observer at their location.
[05:18:03	]Kranky entered observer.
[05:18:06	]Kranky exited observer at their location.
[05:18:11	]Kranky entered observer.
[05:18:37	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[05:18:40	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[05:18:41	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[05:18:42	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:18:44	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:19:08	]Kranky exited observer at their location.
[05:19:15	]Kranky entered observer.
[05:19:18	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[05:19:58	]Kranky has fired a toolgun with the name: stacker_improved
[05:19:58	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:19:58	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:19:58	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:20:15	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[05:20:28	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:20:46	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[05:20:53	]Kranky has fired a toolgun with the name: stacker_improved
[05:20:53	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:20:53	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:20:53	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[05:21:03	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[05:21:20	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[05:21:24	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[05:21:29	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[05:21:42	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[05:22:00	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[05:22:20	]Kranky exited observer at their location.
[05:22:21	]Kranky entered observer.
[05:23:28	]Kranky exited observer at their location.
[05:23:29	]Kranky entered observer.
[05:23:31	]Kranky has spawned 'models/props_d47_canals/canal_walkway_secondfloor.mdl'.
[05:23:35	]Kranky has fired a toolgun with the name: nocollideworld
[05:23:44	]Kranky exited observer at their location.
[05:23:48	]Kranky entered observer.
[05:24:30	]Kranky has spawned 'models/props_pipes/pipeset32d_50_001a.mdl'.
[05:24:42	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_pipe_001/metal_pipe_001c_corner_large_low.mdl'.
[05:24:46	]Kranky has spawned 'models/props/de_nuke/hr_nuke/metal_pipe_001/metal_pipe_001_corner_ridged_small_low.mdl'.
[05:24:51	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:24:58	]Kranky has fired a toolgun with the name: nocollideworld
[05:25:11	]Kranky has fired a toolgun with the name: stacker_improved
[05:25:11	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:25:11	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:25:11	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[05:26:06	]Kranky has spawned 'models/props_debris/walldestroyed09a.mdl'.
[05:26:16	]Kranky has spawned 'models/props_debris/walldestroyed09a.mdl'.
[05:26:28	]Kranky has fired a toolgun with the name: stacker_improved
[05:26:28	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[05:26:32	]Kranky has fired a toolgun with the name: remover
[05:26:37	]Kranky has fired a toolgun with the name: remover
[05:26:40	]Kranky has fired a toolgun with the name: remover
[05:26:46	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[05:26:49	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[05:27:00	]Kranky has fired a toolgun with the name: nocollide
[05:27:00	]Kranky has fired a toolgun with the name: nocollide
[05:27:07	]Kranky exited observer at their location.
[05:27:13	]Kranky entered observer.
[05:27:14	]Kranky exited observer at their location.
[05:27:16	]Kranky entered observer.
[05:28:07	]Kranky has fired a toolgun with the name: advdupe2
[05:28:08	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:08	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:08	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:11	]Kranky has fired a toolgun with the name: advdupe2
[05:28:11	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:11	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:11	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:28:14	]Kranky exited observer at their location.
[05:28:18	]Kranky has spawned 'models/jq/hlvr/props/infestation/dead_body/xen_dead_body.mdl'.
[05:28:19	]Kranky entered observer.
[05:28:21	]Kranky exited observer at their location.
[05:28:23	]Kranky has spawned 'models/jq/hlvr/props/infestation/dead_body/xen_dead_body.mdl'.
[05:28:31	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[05:28:41	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_cone001.mdl'.
[05:28:47	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[05:28:53	]Kranky entered observer.
[05:28:55	]Kranky exited observer at their location.
[05:29:00	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[05:29:12	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[05:29:13	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[05:29:19	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[05:29:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[05:29:29	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_wide.mdl'.
[05:29:40	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[05:29:41	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_exploded.mdl'.
[05:29:46	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_jelly_blob001.mdl'.
[05:29:49	]Kranky has spawned 'models/jq/hlvr/props/infestationv2/xen_v2_fungus.mdl'.
[05:29:51	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[05:29:57	]Kranky entered observer.
[05:30:31	]Kranky has fired a toolgun with the name: advdupe2
[05:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:31	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:34	]Kranky has fired a toolgun with the name: advdupe2
[05:30:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:34	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[05:30:36	]Kranky exited observer at their location.
[05:30:40	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[05:30:47	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster002.mdl'.
[05:30:55	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[05:31:01	]Kranky entered observer.
[05:31:26	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[05:31:32	]Kranky has fired a toolgun with the name: nocollideworld
[05:31:33	]Kranky exited observer at their location.
[05:31:42	]Kranky entered observer.
[05:31:42	]Kranky exited observer at their location.
[05:31:55	]Kranky entered observer.
[05:32:05	]Kranky has spawned 'models/props_debris/floor_rubble1.mdl'.
[05:32:08	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
