[01:48:17	]'Sevens' has connected.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [531][obj_vj_hopper_mine_z]'.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [533][obj_vj_hopper_mine_z]'.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [535][obj_vj_hopper_mine_z]'.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [537][obj_vj_hopper_mine_z]'.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [539][obj_vj_hopper_mine_z]'.
[20:17:25	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:25	]Su'Kma'Ba'Lez has spawned a 'Entity [541][obj_vj_hopper_mine_z]'.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [544][obj_vj_hopper_mine_z]'.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [546][obj_vj_hopper_mine_z]'.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [548][obj_vj_hopper_mine_z]'.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [550][obj_vj_hopper_mine_z]'.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [552][obj_vj_hopper_mine_z]'.
[20:17:26	][IC] Osaka Tariotto: Oh no.
[20:17:26	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:26	]Su'Kma'Ba'Lez has spawned a 'Entity [554][obj_vj_hopper_mine_z]'.
[20:17:27	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:27	]Su'Kma'Ba'Lez has spawned a 'Entity [558][obj_vj_hopper_mine_z]'.
[20:17:27	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:27	]Su'Kma'Ba'Lez has spawned a 'Entity [563][obj_vj_hopper_mine_z]'.
[20:17:27	][IC] Klim Stasiuk: And put them into the machine, a.k.a drop them.
[20:17:28	]Osaka Tariotto has taken 30 damage from obj_vj_hopper_mine_z.
[20:17:28	]jeoff has taken 30 damage from obj_vj_hopper_mine_z.
[20:17:28	]jeoff has taken 10 damage from obj_vj_hopper_mine_z.
[20:17:28	]jeoff has taken 5 damage from obj_vj_hopper_mine_z.
[20:17:28	]Ernest Descombes exited observer at their location.
[20:17:28	]Osaka Tariotto has taken 45 damage from obj_vj_hopper_mine_z.
[20:17:28	]jeoff has taken 30 damage from obj_vj_hopper_mine_z.
[20:17:28	]Osaka Tariotto has taken 44 damage from obj_vj_hopper_mine_z.
[20:17:28	]jeoff was knocked unconscious and is bleeding out.
[20:17:28	]Osaka Tariotto has taken 37 damage from obj_vj_hopper_mine_z.
[20:17:29	]Osaka Tariotto has taken 35 damage from obj_vj_hopper_mine_z.
[20:17:30	]Osaka Tariotto has taken 30 damage from obj_vj_hopper_mine_z.
[20:17:31	]Reece Wolstenhoilkme exited observer at their location.
[20:17:31	][IC] Ernest Descombes: Hello rabit hunter.
[20:17:32	]C24:CpT.JURY-181 has spawned a cwu_card.
[20:17:32	]Osaka Tariotto is fully healed.
[20:17:32	]Monika Némethová ran 'take' on item '#71921's Identity Card' (#2050656)
[20:17:32	]Monika Némethová has gained a '#71921's Identity Card' #2050656.
[20:17:33	]Monika Némethová entered observer.
[20:17:34	][OOC] Donald Trump: holy fuck is dr pepper 
[20:17:34	]Monika Némethová exited observer at their location.
[20:17:35	]Reece Wolstenhoilkme has spawned a comp_fabric.
[20:17:36	]Reece Wolstenhoilkme has spawned a comp_charcoal.
[20:17:38	][IC] Klim Stasiuk: Bound to CID?
[20:17:40	]Reece Wolstenhoilkme ran 'take' on item 'Light Grey Armband' (#2051087)
[20:17:40	]Reece Wolstenhoilkme has gained a 'Light Grey Armband' #2051087.
[20:17:40	]Osaka Tariotto entered observer.
[20:17:42	]C24:CpT.JURY-181 ran 'take' on item 'CWU Member Access Keycard' (#2051090)
[20:17:42	]C24:CpT.JURY-181 has gained a 'CWU Member Access Keycard' #2051090.
[20:17:43	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:43	]Su'Kma'Ba'Lez has spawned a 'Entity [339][obj_vj_hopper_mine_z]'.
[20:17:43	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:43	]Su'Kma'Ba'Lez has spawned a 'Entity [517][obj_vj_hopper_mine_z]'.
[20:17:43	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:43	]Su'Kma'Ba'Lez has spawned a 'Entity [300][obj_vj_hopper_mine_z]'.
[20:17:43	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:43	]Su'Kma'Ba'Lez has spawned a 'Entity [519][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [523][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [525][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [527][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [529][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [566][obj_vj_hopper_mine_z]'.
[20:17:44	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:44	]Su'Kma'Ba'Lez has spawned a 'Entity [568][obj_vj_hopper_mine_z]'.
[20:17:45	]C24:CpT.JURY-181 ran 'Bind' on item 'CWU Member Access Keycard' (#2051090)
[20:17:45	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:45	]Su'Kma'Ba'Lez has spawned a 'Entity [570][obj_vj_hopper_mine_z]'.
[20:17:45	]Jindosh Mighty used command '/Broadcast SODA!!!'.
[20:17:46	]I CHECK THIS OUT has spawned a drink_breen_water.
[20:17:46	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:46	]Su'Kma'Ba'Lez has spawned a 'Entity [574][obj_vj_hopper_mine_z]'.
[20:17:47	]Monika Némethová entered observer.
[20:17:47	][IC] Klim Stasiuk: And set faction to CWU.
[20:17:47	]C24:CpT.JURY-181 ran 'drop' on item 'CWU Member Access Keycard' (#2051090)
[20:17:47	]C24:CpT.JURY-181 has lost a 'CWU Member Access Keycard' #2051090.
[20:17:47	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:47	]Su'Kma'Ba'Lez has spawned a 'Entity [578][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [582][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [584][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [586][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [588][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [590][obj_vj_hopper_mine_z]'.
[20:17:51	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:51	]Su'Kma'Ba'Lez has spawned a 'Entity [592][obj_vj_hopper_mine_z]'.
[20:17:52	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:52	]Su'Kma'Ba'Lez has spawned a 'Entity [594][obj_vj_hopper_mine_z]'.
[20:17:52	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:52	]Su'Kma'Ba'Lez has spawned a 'Entity [596][obj_vj_hopper_mine_z]'.
[20:17:52	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:17:52	]Su'Kma'Ba'Lez has spawned a 'Entity [598][obj_vj_hopper_mine_z]'.
[20:17:54	][OOC] Ernest Descombes: So what will the use of Combine Batteries be?
[20:17:57	]I CHECK THIS OUT ran 'take' on item 'Breen's Water' (#2051093)
[20:17:57	]I CHECK THIS OUT has gained a 'Breen's Water' #2051093.
[20:18:04	][IC] Klim Stasiuk: Like pick it up and right click on the card in inventory.
[20:18:04	][OOC] Ernest Descombes: All I can see is just them... being charged
[20:18:05	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:05	]Su'Kma'Ba'Lez has spawned a 'Entity [260][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [399][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [401][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [427][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [441][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [449][obj_vj_hopper_mine_z]'.
[20:18:06	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:06	]Su'Kma'Ba'Lez has spawned a 'Entity [388][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [483][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [485][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [494][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [497][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [504][obj_vj_hopper_mine_z]'.
[20:18:07	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:07	]Su'Kma'Ba'Lez has spawned a 'Entity [511][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [513][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [533][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [535][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [537][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [539][obj_vj_hopper_mine_z]'.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [541][obj_vj_hopper_mine_z]'.
[20:18:08	]Reece Wolstenhoilkme entered observer.
[20:18:08	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:08	]Su'Kma'Ba'Lez has spawned a 'Entity [544][obj_vj_hopper_mine_z]'.
[20:18:09	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:09	]Su'Kma'Ba'Lez has spawned a 'Entity [546][obj_vj_hopper_mine_z]'.
[20:18:09	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:09	]Su'Kma'Ba'Lez has spawned a 'Entity [548][obj_vj_hopper_mine_z]'.
[20:18:09	]C24:CpT.JURY-181 used command '/PlyTransfer jury-181 Civil Workers Union'.
[20:18:09	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:09	]Su'Kma'Ba'Lez has spawned a 'Entity [550][obj_vj_hopper_mine_z]'.
[20:18:09	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:09	]Su'Kma'Ba'Lez has spawned a 'Entity [552][obj_vj_hopper_mine_z]'.
[20:18:09	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:09	]Su'Kma'Ba'Lez has spawned a 'Entity [554][obj_vj_hopper_mine_z]'.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [558][obj_vj_hopper_mine_z]'.
[20:18:10	]Harvey Dalloway has gained level 23 in the Speed skill.
[20:18:10	]Reece Wolstenhoilkme exited observer at their location.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [563][obj_vj_hopper_mine_z]'.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [573][obj_vj_hopper_mine_z]'.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [582][obj_vj_hopper_mine_z]'.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [584][obj_vj_hopper_mine_z]'.
[20:18:10	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:10	]Su'Kma'Ba'Lez has spawned a 'Entity [586][obj_vj_hopper_mine_z]'.
[20:18:11	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:11	]Su'Kma'Ba'Lez has spawned a 'Entity [588][obj_vj_hopper_mine_z]'.
[20:18:11	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:11	]Su'Kma'Ba'Lez has spawned a 'Entity [590][obj_vj_hopper_mine_z]'.
[20:18:11	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:11	]Su'Kma'Ba'Lez has spawned a 'Entity [592][obj_vj_hopper_mine_z]'.
[20:18:11	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:11	]Su'Kma'Ba'Lez has spawned a 'Entity [594][obj_vj_hopper_mine_z]'.
[20:18:11	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:11	]Su'Kma'Ba'Lez has spawned a 'Entity [596][obj_vj_hopper_mine_z]'.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [598][obj_vj_hopper_mine_z]'.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [600][obj_vj_hopper_mine_z]'.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [602][obj_vj_hopper_mine_z]'.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [604][obj_vj_hopper_mine_z]'.
[20:18:12	]Harvey Dalloway has taken 30 damage from obj_vj_hopper_mine_z.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [606][obj_vj_hopper_mine_z]'.
[20:18:12	]Harvey Dalloway was knocked unconscious and is bleeding out.
[20:18:12	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:12	]Su'Kma'Ba'Lez has spawned a 'Entity [609][obj_vj_hopper_mine_z]'.
[20:18:13	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:13	]Su'Kma'Ba'Lez has spawned a 'Entity [611][obj_vj_hopper_mine_z]'.
[20:18:13	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:13	]Su'Kma'Ba'Lez has spawned a 'Entity [613][obj_vj_hopper_mine_z]'.
[20:18:13	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:13	]Su'Kma'Ba'Lez has spawned a 'Entity [615][obj_vj_hopper_mine_z]'.
[20:18:13	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:13	]Su'Kma'Ba'Lez has spawned a 'Entity [427][obj_vj_hopper_mine_z]'.
[20:18:13	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:13	]Su'Kma'Ba'Lez has spawned a 'Entity [338][obj_vj_hopper_mine_z]'.
[20:18:14	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:14	]Su'Kma'Ba'Lez has spawned a 'Entity [413][obj_vj_hopper_mine_z]'.
[20:18:14	]Reece Wolstenhoilkme ran 'take' on item 'Resin' (#2051094)
[20:18:14	]Reece Wolstenhoilkme has gained a 'Resin' #2051094.
[20:18:14	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:14	]Su'Kma'Ba'Lez has spawned a 'Entity [444][obj_vj_hopper_mine_z]'.
[20:18:14	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:14	]Su'Kma'Ba'Lez has spawned a 'Entity [450][obj_vj_hopper_mine_z]'.
[20:18:14	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:14	]Su'Kma'Ba'Lez has spawned a 'Entity [547][obj_vj_hopper_mine_z]'.
[20:18:14	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:14	]Su'Kma'Ba'Lez has spawned a 'Entity [399][obj_vj_hopper_mine_z]'.
[20:18:15	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:15	]Su'Kma'Ba'Lez has spawned a 'Entity [549][obj_vj_hopper_mine_z]'.
[20:18:15	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:15	]Su'Kma'Ba'Lez has spawned a 'Entity [551][obj_vj_hopper_mine_z]'.
[20:18:15	]villeneuve (STEAM_0:0:216239824) has disconnected.
[20:18:15	][IC] Klim Stasiuk: Not that... Smh.
[20:18:15	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:15	]Su'Kma'Ba'Lez has spawned a 'Entity [511][obj_vj_hopper_mine_z]'.
[20:18:15	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:15	]Su'Kma'Ba'Lez has spawned a 'Entity [514][obj_vj_hopper_mine_z]'.
[20:18:15	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:15	]Su'Kma'Ba'Lez has spawned a 'Entity [573][obj_vj_hopper_mine_z]'.
[20:18:16	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:16	]Su'Kma'Ba'Lez has spawned a 'Entity [504][obj_vj_hopper_mine_z]'.
[20:18:16	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:16	]Su'Kma'Ba'Lez has spawned a 'Entity [533][obj_vj_hopper_mine_z]'.
[20:18:16	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:16	]Su'Kma'Ba'Lez has spawned a 'Entity [298][obj_vj_hopper_mine_z]'.
[20:18:16	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:16	]Su'Kma'Ba'Lez has spawned a 'Entity [403][obj_vj_hopper_mine_z]'.
[20:18:16	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:16	]Su'Kma'Ba'Lez has spawned a 'Entity [497][obj_vj_hopper_mine_z]'.
[20:18:17	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:17	]Su'Kma'Ba'Lez has spawned a 'Entity [494][obj_vj_hopper_mine_z]'.
[20:18:17	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:17	]Su'Kma'Ba'Lez has spawned a 'Entity [485][obj_vj_hopper_mine_z]'.
[20:18:17	][OOC] Harvey Dalloway: they power the encoder
[20:18:17	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:17	]Su'Kma'Ba'Lez has spawned a 'Entity [535][obj_vj_hopper_mine_z]'.
[20:18:17	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:17	]Su'Kma'Ba'Lez has spawned a 'Entity [483][obj_vj_hopper_mine_z]'.
[20:18:18	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:18	]Su'Kma'Ba'Lez has spawned a 'Entity [513][obj_vj_hopper_mine_z]'.
[20:18:18	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:18	]Su'Kma'Ba'Lez has spawned a 'Entity [388][obj_vj_hopper_mine_z]'.
[20:18:18	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:18	]Su'Kma'Ba'Lez has spawned a 'Entity [538][obj_vj_hopper_mine_z]'.
[20:18:18	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:18	]Su'Kma'Ba'Lez has spawned a 'Entity [540][obj_vj_hopper_mine_z]'.
[20:18:18	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:18	]Su'Kma'Ba'Lez has spawned a 'Entity [399][obj_vj_hopper_mine_z]'.
[20:18:18	]Ernest Descombes entered observer.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [315][obj_vj_hopper_mine_z]'.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [467][obj_vj_hopper_mine_z]'.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [544][obj_vj_hopper_mine_z]'.
[20:18:19	]I CHECK THIS OUT has spawned a 'Entity [547][ix_shop_sign]'.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [548][obj_vj_hopper_mine_z]'.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [450][obj_vj_hopper_mine_z]'.
[20:18:19	]Su'Kma'Ba'Lez has fired a toolgun with the name: creator
[20:18:19	]Su'Kma'Ba'Lez has spawned a 'Entity [572][obj_vj_hopper_mine_z]'.
