[19:47:36	]Merlinsclaw has connected.
[21:57:23	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[21:57:32	]Merlinsclaw has fired a toolgun with the name: remover
[21:57:32	]Merlinsclaw has fired a toolgun with the name: remover
[21:57:38	]Merlinsclaw exited observer at their location.
[21:57:40	]Merlinsclaw entered observer.
[21:57:44	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[21:57:48	]Merlinsclaw exited observer at their location.
[21:57:50	]Merlinsclaw entered observer.
[21:57:54	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[21:58:08	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128d_001a.mdl'.
[21:58:10	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[21:58:15	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[21:58:20	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[21:58:27	]Merlinsclaw exited observer at their location.
[21:58:42	]Merlinsclaw entered observer.
[21:59:06	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[21:59:15	]Merlinsclaw exited observer at their location.
[21:59:27	]Merlinsclaw entered observer.
[21:59:41	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[21:59:41	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[21:59:44	]Merlinsclaw exited observer at their location.
[21:59:44	]Merlinsclaw entered observer.
[21:59:47	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:00:07	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:00:11	]Merlinsclaw exited observer at their location.
[22:00:25	]Merlinsclaw entered observer.
[22:00:28	]Merlinsclaw exited observer at their location.
[22:00:32	]Merlinsclaw entered observer.
[22:00:39	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:00:39	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:00:57	]Merlinsclaw exited observer at their location.
[22:01:10	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:01:16	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:01:18	]Merlinsclaw entered observer.
[22:01:56	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:02:01	]Merlinsclaw exited observer at their location.
[22:02:03	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:02:13	]Merlinsclaw entered observer.
[22:02:19	]Merlinsclaw exited observer at their location.
[22:02:20	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:02:25	]Merlinsclaw entered observer.
[22:02:33	]Merlinsclaw exited observer at their location.
[22:02:39	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:02:53	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:02:59	]Merlinsclaw entered observer.
[22:03:00	]Merlinsclaw exited observer at their location.
[22:03:21	]Merlinsclaw entered observer.
[22:03:34	]Merlinsclaw exited observer at their location.
[22:03:36	]Merlinsclaw entered observer.
[22:03:40	]Merlinsclaw exited observer at their location.
[22:03:44	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:03:46	]Merlinsclaw has spawned 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:03:54	]Merlinsclaw entered observer.
[22:03:57	]Merlinsclaw exited observer at their location.
[22:04:03	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:04:36	]Merlinsclaw entered observer.
[22:04:37	]Merlinsclaw exited observer at their location.
[22:04:51	]Merlinsclaw entered observer.
[22:05:19	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:19	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:20	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:20	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:21	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:21	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:22	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:22	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:28	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:28	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:29	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:30	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:30	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:32	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[22:05:32	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:05:59	]Merlinsclaw exited observer at their location.
[22:06:08	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:06:43	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:07:00	]Merlinsclaw entered observer.
[22:07:14	]Merlinsclaw exited observer at their location.
[22:07:22	]Merlinsclaw entered observer.
[22:07:29	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:29	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:31	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:33	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:34	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:37	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:49	]Imperator RAD-X has connected.
[22:07:59	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:07:59	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:03	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:04	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:05	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:06	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:06	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:06	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:07	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:07	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:08	]Merlinsclaw has fired a toolgun with the name: remover
[22:08:11	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:11	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:18	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:18	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:20	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:20	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:23	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:23	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:23	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:23	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:25	]Merlinsclaw has fired a toolgun with the name: advdupe2
[22:08:25	]Merlinsclaw has spawned 'models/hunter/blocks/cube025x3x025.mdl'.
[22:08:42	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:08:51	]Merlinsclaw exited observer at their location.
[22:08:58	]Merlinsclaw entered observer.
[22:09:26	]Merlinsclaw exited observer at their location.
[22:09:36	]Merlinsclaw entered observer.
[22:09:38	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:09:56	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:10:00	]Merlinsclaw exited observer at their location.
[22:10:18	]Merlinsclaw has fired a toolgun with the name: precision
[22:10:19	]Merlinsclaw has fired a toolgun with the name: precision
[22:10:20	]Merlinsclaw has fired a toolgun with the name: precision
[22:10:33	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:11:13	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[22:11:13	]Merlinsclaw entered observer.
[22:11:51	]Merlinsclaw exited observer at their location.
[22:11:51	]Merlinsclaw entered observer.
[22:12:03	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:03	]Merlinsclaw has enabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[22:12:04	]Imperator RAD-X loaded the character 'Michael Brians'
[22:12:05	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:05	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:06	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:06	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:08	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:08	]Merlinsclaw has disabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:13	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:13	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:13	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:13	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:15	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:15	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:16	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:16	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:17	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:17	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:19	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:19	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:21	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:21	]Merlinsclaw has disabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:22	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:22	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
[22:12:26	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:26	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:28	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:28	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:29	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:29	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:33	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:33	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:35	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:35	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:36	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:36	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:37	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:37	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:37	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:37	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[22:12:39	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:39	]Merlinsclaw has enabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[22:12:40	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:40	]Merlinsclaw has disabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[22:12:42	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:42	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:12:44	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:44	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:12:45	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:45	]Merlinsclaw has disabled persistence for 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:12:46	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:46	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:12:47	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:47	]Merlinsclaw has enabled persistence for 'models/nt/props_warehouse/handrail_walkway_128.mdl'.
[22:12:49	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:49	]Merlinsclaw has enabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[22:12:50	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:50	]Merlinsclaw has disabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[22:12:50	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:50	]Merlinsclaw has disabled persistence for 'models/hunter/blocks/cube025x3x025.mdl'.
[22:12:51	]Merlinsclaw has fired a toolgun with the name: sh_persist
[22:12:51	]Merlinsclaw has disabled persistence for 'models/nt/props_warehouse/handrail_walkway_256.mdl'.
