[00:00:03	]Julia Jazmin has hit npc_vj_hlr2_rebel in the chest dealing 17 damage (CritChance was 0.65).
[22:09:53	]Hank J. Wimleton has gained a 'Assault Rifle Bullets' #2687684.
[22:09:53	]Hank J. Wimleton ran 'drop' on item 'AKM' (#2687641)
[22:09:53	]Hank J. Wimleton has lost a 'AKM' #2687641.
[22:09:53	]C24:RL.GOMEZ-99 ran 'EquipUn' on item 'Mini-14' (#2687682)
[22:09:54	]John Jonhston ran 'EquipUn' on item 'MP7A1' (#2687677)
[22:09:54	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:09:54	]C24:RL.GOMEZ-99 ran 'Equip' on item 'Mini-14' (#2687682)
[22:09:54	]Hank J. Wimleton ran 'drop' on item 'Assault Rifle Bullets' (#2687684)
[22:09:54	]Hank J. Wimleton has lost a 'Assault Rifle Bullets' #2687684.
[22:09:54	]C24:RL.GOMEZ-99 used command '/ToggleRaise'.
[22:09:54	]John Jonhston ran 'Equip' on item 'VSK-94' (#2687674)
[22:09:55	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:09:55	]C17:RCT.YELLO-11 used the 'John Doe' vendor.
[22:09:56	]C24:RL.GOMEZ-99 ran 'EquipUn' on item 'Mini-14' (#2687682)
[22:09:56	]C24:RL.GOMEZ-99 ran 'Equip' on item 'Mini-14' (#2687682)
[22:09:57	]C24:RL.GOMEZ-99 used command '/ToggleRaise'.
[22:09:57	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:09:57	]Hank J. Wimleton used the 'John Doe' vendor.
[22:09:58	]Salvatore Lombardi used command '/ToggleRaise'.
[22:09:59	]Nazariy Svyatopolk Kozlov ran 'EquipUn' on item 'M16A2' (#2687662)
[22:10:00	]Nazariy Svyatopolk Kozlov ran 'drop' on item 'Breaching Charge' (#2687669)
[22:10:00	]Nazariy Svyatopolk Kozlov has lost a 'Breaching Charge' #2687669.
[22:10:02	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:03	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:04	]Nazariy Svyatopolk Kozlov ran 'drop' on item 'M16A2' (#2687662)
[22:10:04	]Nazariy Svyatopolk Kozlov has lost a 'M16A2' #2687662.
[22:10:04	]C24:i5.CATOENTIS-07 ran 'drop' on item 'Small Bag' (#2611101)
[22:10:04	]C24:i5.CATOENTIS-07 has lost a 'Small Bag' #2611101.
[22:10:05	]C24:i5.CATOENTIS-07 ran 'drop' on item 'Uzi' (#2687592)
[22:10:05	]C24:i5.CATOENTIS-07 has lost a 'Uzi' #2687592.
[22:10:05	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:05	][OOC] John Jonhston: will we get to test mods too?
[22:10:07	]C17:RCT.YELLO-11 used command '/Radio sticking with my M16'.
[22:10:07	]C24:i5.CATOENTIS-07 used the 'John Doe' vendor.
[22:10:08	]Mii "parents got" Amputado ran SAM command 'hp' with arguments: '^' '100'
[22:10:10	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:11	]Mii "parents got" Amputado is fully healed.
[22:10:12	][OOC] Hank J. Wimleton: no?
[22:10:13	]Mii "parents got" Amputado ran SAM command 'armor' with arguments: '^' '50'
[22:10:16	]Nazariy Svyatopolk Kozlov has given himself a gen_awp.
[22:10:16	]Nazariy Svyatopolk Kozlov has gained a 'AWP' #2687685.
[22:10:17	]C17:RCT.YELLO-11 used the 'John Doe' vendor.
[22:10:18	]C24:i5.CATOENTIS-07 has gained 0 chips.
[22:10:18	]C24:i5.CATOENTIS-07 has gained a 'MP5A3' #2687686.
[22:10:18	][OOC] John Jonhston: shame
[22:10:21	]Mii "parents got" Amputado ran 'EquipUn' on item 'AKM' (#2687652)
[22:10:21	]Salvatore Lombardi used command '/ToggleRaise'.
[22:10:24	]March McRebel ran 'drop' on item 'Mini-14' (#2687673)
[22:10:24	]March McRebel has lost a 'Mini-14' #2687673.
[22:10:24	]Hank J. Wimleton ran 'take' on item 'Breaching Charge' (#2687669)
[22:10:24	]Hank J. Wimleton has gained a 'Breaching Charge' #2687669.
[22:10:24	]Mii "parents got" Amputado ran 'drop' on item 'AKM' (#2687652)
[22:10:24	]Mii "parents got" Amputado has lost a 'AKM' #2687652.
[22:10:25	]C24:i5.CATOENTIS-07 ran 'Equip' on item 'MP5A3' (#2687686)
[22:10:26	]John Jonhston ran 'drop' on item 'VSK-94' (#2687674)
[22:10:26	]John Jonhston has lost a 'VSK-94' #2687674.
[22:10:26	]Hank J. Wimleton ran 'take' on item 'Small Bag' (#2611101)
[22:10:26	]Hank J. Wimleton has gained a 'Small Bag' #2611101.
[22:10:27	]C17:RCT.YELLO-11 ran 'take' on item 'Assault Rifle Bullets' (#2687684)
[22:10:27	]C17:RCT.YELLO-11 has gained a 'Assault Rifle Bullets' #2687684.
[22:10:28	]Hank J. Wimleton ran 'drop' on item 'Small Bag' (#2611101)
[22:10:28	]Hank J. Wimleton has lost a 'Small Bag' #2611101.
[22:10:28	]March McRebel ran 'take' on item 'M16A2' (#2687662)
[22:10:28	]March McRebel has gained a 'M16A2' #2687662.
[22:10:28	]Mii "parents got" Amputado has used a context menu option with the name: remove
[22:10:29	]John Jonhston ran 'Equip' on item 'MP7A1' (#2687677)
[22:10:30	]Disposable Rebel ran 'take' on item 'Small Bag' (#2611101)
[22:10:30	]Disposable Rebel has gained a 'Small Bag' #2611101.
[22:10:31	]C17:RCT.YELLO-11 ran 'drop' on item 'Assault Rifle Bullets' (#2687684)
[22:10:31	]C17:RCT.YELLO-11 has lost a 'Assault Rifle Bullets' #2687684.
[22:10:31	]March McRebel ran 'Equip' on item 'M16A2' (#2687662)
[22:10:32	]Nazariy Svyatopolk Kozlov is admin-searching Hank J. Wimleton's inventory.
[22:10:32	]Nazariy Svyatopolk Kozlov has used a context menu option with the name: ixviewinventory
[22:10:35	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:36	]C17:RCT.YELLO-11 ran 'Equip' on item 'M16A2' (#2687585)
[22:10:36	]Hank J. Wimleton has gained a 'AWP' #2687685.
[22:10:36	]Nazariy Svyatopolk Kozlov has transferred a 'AWP' #2687685 to a container with the name 'Hank J. Wimleton's inventory' #94200.
[22:10:36	]John Jonhston used the 'John Doe' vendor.
[22:10:36	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:37	]Nazariy Svyatopolk Kozlov has closed Hank J. Wimleton's inventory.
[22:10:38	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:39	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:10:41	]March McRebel destroyed a 'Assault Rifle Bullets' #2687684.
[22:10:42	]March McRebel destroyed a 'Uzi' #2687680.
[22:10:42	]Bassilisk has connected.
[22:10:43	]Nazariy Svyatopolk Kozlov has given himself a gen_awp.
[22:10:43	]Nazariy Svyatopolk Kozlov has gained a 'AWP' #2687687.
[22:10:44	]March McRebel destroyed a 'G3A3' #2687676.
[22:10:45	][OOC] C17:RCT.YELLO-11: gimme ammo again thanks
[22:10:45	][OOC] Hank J. Wimleton: also we cant choose the awp / scout for some reason
[22:10:46	]John Jonhston has gained 0 chips.
[22:10:46	]John Jonhston has gained a 'M16A2' #2687688.
[22:10:46	]March McRebel destroyed a 'Uzi' #2687592.
[22:10:47	]March McRebel destroyed a 'MP-153' #2687672.
[22:10:49	]March McRebel destroyed a 'Mini-14' #2687673.
[22:10:50	]John Jonhston ran 'Equip' on item 'M16A2' (#2687688)
[22:10:51	]Hank J. Wimleton used the 'John Doe' vendor.
[22:10:52	]Salvatore Lombardi used command '/ToggleRaise'.
[22:10:52	]John Jonhston ran 'EquipUn' on item 'MP7A1' (#2687677)
[22:10:52	]Mii "parents got" Amputado has given himself a res_mini14.
[22:10:52	]Mii "parents got" Amputado has gained a 'Mini-14' #2687689.
[22:10:53	][OOC] Disposable Rebel: those are for women
[22:10:53	]John Jonhston ran 'Equip' on item 'M16A2' (#2687688)
[22:10:54	][OOC] Nazariy Svyatopolk Kozlov: Check inv
[22:10:54	]March McRebel destroyed a 'Empty Breen's Water' #2687658.
[22:10:55	]Disposable Rebel used the 'John Doe' vendor.
[22:10:56	]Hank J. Wimleton ran 'Equip' on item 'AWP' (#2687685)
[22:10:57	]C24:i5.CATOENTIS-07 used command '/Staff rap will be sniper here for us'.
[22:10:57	]C17:RCT.YELLO-11 ran 'EquipUn' on item 'M16A2' (#2687585)
[22:10:58	][OOC] Hank J. Wimleton: thanks
[22:10:58	]C17:RCT.YELLO-11 ran 'Equip' on item 'M16A2' (#2687585)
[22:10:59	]Hank J. Wimleton used command '/ToggleRaise'.
[22:11:00	][IC] C17:RCT.YELLO-11: <:: Lovely. ::>
[22:11:01	]Mii "parents got" Amputado ran 'drop' on item 'Mini-14' (#2687689)
[22:11:01	]Mii "parents got" Amputado has lost a 'Mini-14' #2687689.
[22:11:02	]C24:i5.CATOENTIS-07 entered observer.
[22:11:04	]Mii "parents got" Amputado has used a context menu option with the name: remove
[22:11:06	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:11:06	][OOC] C24.CPT.KRAAS-44: give me sniper
[22:11:07	][OOC] Nazariy Svyatopolk Kozlov: Which CP is sniping
[22:11:08	]Mii "parents got" Amputado used command '/Staff Denied!'.
[22:11:08	]March McRebel destroyed a 'VSK-94' #2687674.
[22:11:08	][IC] Hank J. Wimleton: Time to do 90 on a headshot.
[22:11:10	]C24:i5.CATOENTIS-07 entered observer.
[22:11:15	]Nazariy Svyatopolk Kozlov is admin-searching C24.CPT.KRAAS-44's inventory.
[22:11:15	]Nazariy Svyatopolk Kozlov has used a context menu option with the name: ixviewinventory
[22:11:16	]C24:i5.CATOENTIS-07 used command '/Staff accepted wtf'.
[22:11:16	][OOC] Disposable Rebel: the vort
[22:11:16	]C24.CPT.KRAAS-44 has gained a 'AWP' #2687687.
[22:11:16	]Nazariy Svyatopolk Kozlov has transferred a 'AWP' #2687687 to a container with the name 'C24.CPT.KRAAS-44's inventory' #107190.
[22:11:17	]Salvatore Lombardi ran 'EquipUn' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:11:17	]Nazariy Svyatopolk Kozlov has closed C24.CPT.KRAAS-44's inventory.
[22:11:18	]Salvatore Lombardi ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687683)
[22:11:19	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:20	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:11:21	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:21	]C24: i2.MCNULTY-19 used command '/CharSetHunger Mcnulty 0'.
[22:11:21	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:22	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:23	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:23	]March McRebel destroyed a 'MP5A3' #2687639.
[22:11:24	]Mii "parents got" Amputado used command '/Staff You're supposed to test the weapons, not the skill level'.
[22:11:24	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:25	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:25	][OOC] C24:RL.GOMEZ-99: no light tower pls 
[22:11:25	]C24:i5.CATOENTIS-07 used command '/CharSetThirst ^ 0'.
[22:11:26	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:27	]C24:i5.CATOENTIS-07 entered observer.
[22:11:27	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:29	]March McRebel used the 'John Doe' vendor.
[22:11:30	]C24: i2.MCNULTY-19 used command '/CharSetThirst Mcnulty 0'.
[22:11:32	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:33	][OOC] Hank J. Wimleton: yes light tower please
[22:11:33	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:34	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:34	]Nazariy Svyatopolk Kozlov has given himself a attn_7xscope.
[22:11:34	]Bassilisk loaded the character 'S10/OWH.JUDGE-17'
[22:11:34	]Nazariy Svyatopolk Kozlov has gained a '7X Scope' #2687690.
[22:11:35	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:35	]March McRebel ran 'drop' on item 'M16A2' (#2687662)
[22:11:35	]March McRebel has lost a 'M16A2' #2687662.
[22:11:35	]Nazariy Svyatopolk Kozlov has given himself a attn_7xscope.
[22:11:35	]Nazariy Svyatopolk Kozlov has gained a '7X Scope' #2687691.
[22:11:36	]March McRebel used the 'John Doe' vendor.
[22:11:36	]C24.CPT.KRAAS-44 ran 'EquipUn' on item 'AWP' (#2687687)
[22:11:36	][IC] C17:RCT.YELLO-11: <:: I luv the beach. ::>
[22:11:37	]C24.CPT.KRAAS-44 ran 'Equip' on item 'AWP' (#2687687)
[22:11:38	]Salvatore Lombardi is fully healed.
[22:11:38	]Nazariy Svyatopolk Kozlov is admin-searching C24.CPT.KRAAS-44's inventory.
[22:11:38	]Nazariy Svyatopolk Kozlov has used a context menu option with the name: ixviewinventory
[22:11:39	]S10/OWH.JUDGE-17 is fully healed.
[22:11:40	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:11:40	]March McRebel has gained 0 chips.
[22:11:40	]March McRebel has gained a 'Overwatch Standard-Issue Pulse Rifle' #2687692.
[22:11:41	]C24.CPT.KRAAS-44 has gained a '7X Scope' #2687691.
[22:11:41	]Nazariy Svyatopolk Kozlov has transferred a '7X Scope' #2687691 to a container with the name 'C24.CPT.KRAAS-44's inventory' #107190.
[22:11:41	]Nazariy Svyatopolk Kozlov has closed C24.CPT.KRAAS-44's inventory.
[22:11:42	]Hank J. Wimleton used command '/ToggleRaise'.
[22:11:44	]March McRebel ran 'Equip' on item 'Overwatch Standard-Issue Pulse Rifle' (#2687692)
[22:11:48	][OOC] C24:i5.CATOENTIS-07: light tower for CPs
[22:11:48	][OOC] John Jonhston: no lighthouse
[22:11:51	][OOC] Hank J. Wimleton: guh
[22:11:52	]Nazariy Svyatopolk Kozlov is admin-searching Hank J. Wimleton's inventory.
[22:11:52	]Nazariy Svyatopolk Kozlov has used a context menu option with the name: ixviewinventory
[22:11:52	]C24: i2.MCNULTY-19 used command '/Staff change server settings so getting thirsty and hungry takes 24 hours btw'.
[22:11:54	]Hank J. Wimleton has gained a '7X Scope' #2687690.
[22:11:54	]Nazariy Svyatopolk Kozlov has transferred a '7X Scope' #2687690 to a container with the name 'Hank J. Wimleton's inventory' #94200.
[22:11:54	][OOC] Disposable Rebel: im tempted to ask for the full auto receiver for this mini 14, but nah
[22:11:55	]Nazariy Svyatopolk Kozlov has closed Hank J. Wimleton's inventory.
[22:11:56	]March McRebel ran 'drop' on item 'Overwatch Standard-Issue Pulse Rifle' (#2687692)
[22:11:56	]March McRebel has lost a 'Overwatch Standard-Issue Pulse Rifle' #2687692.
[22:11:56	]S10/OWH.JUDGE-17 used command '/CharStopBleedout judge'.
[22:11:57	]March McRebel used the 'John Doe' vendor.
[22:12:02	]Hank J. Wimleton used command '/ToggleRaise'.
[22:12:04	]Hank J. Wimleton destroyed a 'Overwatch Standard-Issue Pulse Rifle' #2687692.
[22:12:05	][OOC] C24:RL.GOMEZ-99: why are half of the guns broken when they are dropped?
[22:12:05	][IC] C17:RCT.YELLO-11: <:: Hey.. ::>
[22:12:05	]Hank J. Wimleton destroyed a 'M16A2' #2687662.
[22:12:06	]Nazariy Svyatopolk Kozlov set hungerHours to '24'.
[22:12:07	]Hank J. Wimleton destroyed a 'AKM' #2687641.
[22:12:07	][IC] C17:RCT.YELLO-11: <:: Heyy,,,. ::>
[22:12:08	][IC] Disposable Rebel: Ohhimark.
[22:12:09	]Nazariy Svyatopolk Kozlov set thirstHours to '24'.
[22:12:09	]S10/OWH.JUDGE-17 has spawned a cmb_psmg.
[22:12:10	]March McRebel has gained 0 chips.
[22:12:10	]March McRebel has gained a 'M16A2' #2687694.
[22:12:12	]S10/OWH.JUDGE-17 ran 'take' on item 'Overwatch Pulse Submachine-gun' (#2687693)
[22:12:12	]S10/OWH.JUDGE-17 has gained a 'Overwatch Pulse Submachine-gun' #2687693.
[22:12:12	]Mii "parents got" Amputado used command '/Staff WE allowing OTA/DMRs now?'.
[22:12:12	]March McRebel ran 'Equip' on item 'M16A2' (#2687694)
[22:12:15	]S10/OWH.JUDGE-17 ran 'drop' on item 'Spas-12' (#2687668)
[22:12:15	]S10/OWH.JUDGE-17 has lost a 'Spas-12' #2687668.
[22:12:16	][IC] C17:RCT.YELLO-11: <:: You dead built like a BAKED BEAN!!! ::>
[22:12:16	]March McRebel ran 'drop' on item 'M16A2' (#2687694)
[22:12:16	]March McRebel has lost a 'M16A2' #2687694.
[22:12:17	]March McRebel used the 'John Doe' vendor.
[22:12:17	][OOC] C24.CPT.KRAAS-44: do we get scopes
[22:12:19	]S10/OWH.JUDGE-17 has used a context menu option with the name: rb655_dissolve
[22:12:20	]C24: i2.MCNULTY-19 used the 'John Doe' vendor.
[22:12:21	]env_entity_dissolver destroyed a 'Spas-12' #2687668.
[22:12:22	][OOC] Hank J. Wimleton: no
[22:12:22	][OOC] Nazariy Svyatopolk Kozlov: Yes, check inv
[22:12:27	][OOC] Disposable Rebel: WAT
[22:12:27	]S10/OWH.JUDGE-17 entered observer.
[22:12:32	]March McRebel has gained 0 chips.
[22:12:32	]March McRebel has gained a 'VSK-94' #2687695.
[22:12:34	]S10/OWH.JUDGE-17 ran SAM command 'armor' with arguments: 'judge' '50'
[22:12:37	]March McRebel ran 'Equip' on item 'VSK-94' (#2687695)
[22:12:37	][IC] C17:RCT.YELLO-11: <:: Damn. ::>
[22:12:41	][IC] C17:RCT.YELLO-11: <:: VICE. ::>
[22:12:42	][IC] C17:RCT.YELLO-11: <:: VICE. ::>
[22:12:44	][OOC] Hank J. Wimleton: gun doesnt allow the 7x scope lmao
[22:12:44	][IC] C17:RCT.YELLO-11: <:: 80. ::>
[22:12:50	][OOC] Nazariy Svyatopolk Kozlov: Sadge
[22:12:50	]Hank J. Wimleton ran 'combine' on item 'Suitcase' (#1987207)
[22:12:50	]C24:i5.CATOENTIS-07 ran 'EquipUn' on item 'MP5A3' (#2687686)
[22:12:51	]C24:i5.CATOENTIS-07 ran 'drop' on item 'MP5A3' (#2687686)
[22:12:51	]C24:i5.CATOENTIS-07 has lost a 'MP5A3' #2687686.
[22:12:52	]March McRebel has hit C24:i5.CATOENTIS-07 in the left arm dealing 0 damage (CritChance was 0.13).
[22:12:52	]C24:i5.CATOENTIS-07 has taken 0 damage from March McRebel.
[22:12:53	][OOC] C24.CPT.KRAAS-44: give us the TARS mayb
[22:12:54	]C24:i5.CATOENTIS-07 ran 'take' on item 'MP5A3' (#2687686)
[22:12:54	]C24:i5.CATOENTIS-07 has gained a 'MP5A3' #2687686.
[22:12:55	]C24.CPT.KRAAS-44 ran 'drop' on item '7X Scope' (#2687691)
[22:12:55	]C24.CPT.KRAAS-44 has lost a '7X Scope' #2687691.
[22:12:57	]C24:i5.CATOENTIS-07 is fully healed.
[22:13:02	]C24:i5.CATOENTIS-07 entered observer.
[22:13:04	]C24:RL.GOMEZ-99 used command '/ToggleRaise'.
[22:13:04	]March McRebel ran 'drop' on item 'VSK-94' (#2687695)
[22:13:04	]March McRebel has lost a 'VSK-94' #2687695.
[22:13:05	]March McRebel used the 'John Doe' vendor.
[22:13:05	]C24:i5.CATOENTIS-07 ran 'Equip' on item 'MP5A3' (#2687686)
[22:13:08	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:13:08	]Nazariy Svyatopolk Kozlov ran SAM command 'bring' with arguments: 'C24'
[22:13:09	][OOC] Hank J. Wimleton: gove me the halo rs
[22:13:10	]Mii "parents got" Amputado used command '/Staff Rob, DMRs/OTA shit allowed now?'.
[22:13:14	][OOC] Disposable Rebel: why dont you give the rest of us basic optics to make up for it
[22:13:23	]C24: i2.MCNULTY-19 used the 'John Doe' vendor.
[22:13:24	]John Jonhston ran 'take' on item '7X Scope' (#2687691)
[22:13:24	]John Jonhston has gained a '7X Scope' #2687691.
[22:13:24	]Nazariy Svyatopolk Kozlov ran SAM command 'bring' with arguments: 'c17'
[22:13:26	]C24: i2.MCNULTY-19 has gained 0 chips.
[22:13:26	]C24: i2.MCNULTY-19 has gained a 'Mini-14' #2687696.
[22:13:28	]C24:i5.CATOENTIS-07 entered observer.
[22:13:29	][IC] C24:RL.GOMEZ-99: <:: Get up on that crane. ::>
[22:13:29	]C24: i2.MCNULTY-19 ran 'EquipUn' on item 'AKM' (#2687589)
[22:13:30	]C24:RL.GOMEZ-99 used command '/Handsignals'.
[22:13:30	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:13:32	]John Jonhston ran 'drop' on item '7X Scope' (#2687691)
[22:13:32	]John Jonhston has lost a '7X Scope' #2687691.
[22:13:33	]C24: i2.MCNULTY-19 ran 'Equip' on item 'Mini-14' (#2687696)
[22:13:40	]Nazariy Svyatopolk Kozlov used command '/Announce don't move yet when TPed'.
[22:13:45	]C24: i2.MCNULTY-19 ran 'drop' on item 'Mini-14' (#2687696)
[22:13:45	]C24: i2.MCNULTY-19 has lost a 'Mini-14' #2687696.
[22:13:45	]Mii "parents got" Amputado has given himself a res_mini14.
[22:13:45	]Mii "parents got" Amputado has gained a 'Mini-14' #2687697.
[22:13:45	]John Jonhston used the 'John Doe' vendor.
[22:13:46	]C24: i2.MCNULTY-19 ran 'Equip' on item 'AKM' (#2687589)
[22:13:46	][OOC] C24:RL.GOMEZ-99: COME BACK!!! RAPTROTIAN STOP FUCKING CHEATING
[22:13:47	][IC] C17:RCT.YELLO-11: <:: If only we would we playing dont tread on me and come and take it. ::>
[22:13:47	]Mii "parents got" Amputado ran 'Equip' on item 'Mini-14' (#2687697)
[22:13:47	]Mii "parents got" Amputado used command '/ToggleRaise'.
[22:13:48	]C24: i2.MCNULTY-19 destroyed a 'Mini-14' #2687696.
[22:13:50	]C24:i5.CATOENTIS-07 entered observer.
[22:13:50	]John Jonhston ran 'drop' on item 'M16A2' (#2687688)
[22:13:50	]John Jonhston has lost a 'M16A2' #2687688.
[22:13:51	]John Jonhston used the 'John Doe' vendor.
[22:13:51	]Mii "parents got" Amputado exited observer at their location.
[22:13:53	][IC] C24.CPT.KRAAS-44: <:: SHUT UP!!! ::>
[22:13:53	]John Jonhston has gained 0 chips.
[22:13:53	]John Jonhston has gained a 'G3A3' #2687698.
[22:13:55	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:13:56	][IC] C17:RCT.YELLO-11: <:: BLEHH!!! ::>
[22:13:56	]C24:i5.CATOENTIS-07 entered observer.
[22:13:57	]S10/OWH.JUDGE-17 ran 'Equip' on item 'Overwatch Pulse Submachine-gun' (#2687693)
[22:13:57	]John Jonhston ran 'Equip' on item 'G3A3' (#2687698)
[22:13:58	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:13:58	]S10/OWH.JUDGE-17 used command '/ToggleRaise'.
[22:14:01	]S10/OWH.JUDGE-17 exited observer at their location.
[22:14:02	][OOC] Disposable Rebel: i just realized, why is the mini 14 a DMR? 
[22:14:04	]S10/OWH.JUDGE-17 used command '/ToggleRaise'.
[22:14:04	]C24:i5.CATOENTIS-07 ran 'drop' on item '#12728's Identity Card' (#2598888)
[22:14:04	]C24:i5.CATOENTIS-07 has lost a '#12728's Identity Card' #2598888.
[22:14:05	][IC] C17:RCT.YELLO-11: <:: ( theyre gonna take my guns away ). ::>
[22:14:06	]C24:i5.CATOENTIS-07 entered observer.
[22:14:08	]C24:i5.CATOENTIS-07 exited observer at their location.
[22:14:10	]C24:i5.CATOENTIS-07 entered observer.
[22:14:10	]Mii "parents got" Amputado has spawned a 'Entity [6511][arccw_ammo_ar2_large]'.
