[00:00:00	]Raptorian - S10/K'A'N:WOLF-85 used command '/Radio unit is down'.
[00:34:48	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049065.
[00:34:48	]Don Lorenzo has critically hit Tamara Lahtizer in the right leg dealing 7 damage (CritChance was 0.72).
[00:34:48	]Tamara Lahtizer has taken 6 damage from Don Lorenzo.
[00:34:49	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049067)
[00:34:49	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049067.
[00:34:49	]Don Lorenzo has critically hit Tamara Lahtizer in the left leg dealing 7 damage (CritChance was 0.72).
[00:34:49	]Tamara Lahtizer has taken 6 damage from Don Lorenzo.
[00:34:49	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 destroyed a 'Magazine Pouch' #2049463.
[00:34:49	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049055)
[00:34:49	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049055.
[00:34:50	]Tamara Lahtizer has critically hit Don Lorenzo in the right leg dealing 19 damage (CritChance was 0.52).
[00:34:50	]Don Lorenzo has taken 18 damage from Tamara Lahtizer.
[00:34:50	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049054)
[00:34:50	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049054.
[00:34:50	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 destroyed a 'Ammunition Pouch' #2049378.
[00:34:50	]Maine - S10/K'A'N.DESTROYER-70 used command '/Radio Lets do that.'.
[00:34:51	]Don Lorenzo has gained a '30rnd Pulse-magazine' #2001959.
[00:34:51	]Don Lorenzo has lost a '30rnd Pulse-magazine' #2001949.
[00:34:51	]Moses McVortal is fully healed.
[00:34:51	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 destroyed a 'Magazine Pouch' #2049377.
[00:34:52	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 destroyed a 'Ammunition Pouch' #2049458.
[00:34:53	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 used the 'John Doe' vendor.
[00:34:53	][IC] Su'Kma'Ba'Lez: If u guys want sum turrets.
[00:34:54	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049012)
[00:34:54	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049012.
[00:34:54	]ULTIMA - S10/APF.K'A'N-999 used command '/Radio follow'.
[00:34:54	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049013)
[00:34:54	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049013.
[00:34:55	]Raptorian - S10/K'A'N:WOLF-85 ran 'split' on item 'Pulse Rifle Bullets' (#2049014)
[00:34:55	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Pulse Rifle Bullets' #2049813.
[00:34:56	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049014)
[00:34:56	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049014.
[00:34:56	]Tamara Lahtizer has lost a 'PM-II (7x)' #2049185.
[00:34:57	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2049813)
[00:34:57	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2049813.
[00:34:57	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2048942)
[00:34:57	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2048942.
[00:34:58	]Don Lorenzo ran 'use' on item 'First Aid Kit' (#2049744)
[00:34:58	]Don Lorenzo has performed the 'Use First Aid Kit' action, gaining 75 experience in medicine.
[00:34:58	]Don Lorenzo was disinfected by Don Lorenzo for 211 seconds.
[00:34:58	]Don Lorenzo was bandaged by Don Lorenzo for 64 HP.
[00:34:58	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2048945)
[00:34:58	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2048945.
[00:34:59	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2048946)
[00:34:59	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2048946.
[00:35:00	]Don Lorenzo ran 'Repair' on item 'Heavy Kevlar Uniform' (#1994546)
[00:35:00	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2048941)
[00:35:00	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2048941.
[00:35:00	]Vill'um exited observer at their location.
[00:35:00	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:00	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Ammunition Pouch' #2049814.
[00:35:01	]Raptorian - S10/K'A'N:WOLF-85 ran 'drop' on item 'Pulse Rifle Bullets' (#2048940)
[00:35:01	]Raptorian - S10/K'A'N:WOLF-85 has lost a 'Pulse Rifle Bullets' #2048940.
[00:35:01	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:01	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Ammunition Pouch' #2049815.
[00:35:02	]Moses McVortal has taken 4 damage from Combine Turret.
[00:35:02	]Tamara Lahtizer has gained a '10rnd Sniper-magazine' #2049120.
[00:35:02	]Tamara Lahtizer has lost a '10rnd Sniper-magazine' #2049119.
[00:35:02	]Raptorian - S10/K'A'N:WOLF-85 used the '<:: Overwatch Requisitions Terminal ::>' vendor.
[00:35:04	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:04	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049816.
[00:35:04	]ULTIMA - S10/APF.K'A'N-999 used command '/D hold on need nades'.
[00:35:04	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:05	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049817.
[00:35:05	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:05	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Magazine Pouch' #2049818.
[00:35:05	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:05	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049819.
[00:35:05	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:05	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Magazine Pouch' #2049820.
[00:35:05	]Don Lorenzo has critically hit Tamara Lahtizer in the left leg dealing 7 damage (CritChance was 0.72).
[00:35:05	]Tamara Lahtizer has taken 6 damage from Don Lorenzo.
[00:35:05	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:06	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049821.
[00:35:06	]Tamara Lahtizer has hit Don Lorenzo in the chest dealing 0 damage (CritChance was 0.50).
[00:35:06	]Tamara Lahtizer has hit Don Lorenzo in the chest dealing 0 damage (CritChance was 0.50).
[00:35:06	]Tamara Lahtizer has hit Don Lorenzo in the chest dealing 45 damage (CritChance was 0.50).
[00:35:06	]Don Lorenzo has taken 45 damage from Tamara Lahtizer.
[00:35:06	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:06	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049822.
[00:35:06	]Vill'um ran SAM command 'bring' with arguments: 'moses'
[00:35:06	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:07	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049823.
[00:35:07	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:07	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049824.
[00:35:07	]Tamara Lahtizer has critically hit Don Lorenzo in the chest dealing 0 damage (CritChance was 0.50).
[00:35:07	]Tamara Lahtizer has critically hit Don Lorenzo in the chest dealing 71 damage (CritChance was 0.50).
[00:35:07	]Don Lorenzo has taken 71 damage from Tamara Lahtizer.
[00:35:07	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:07	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049825.
[00:35:08	]Don Lorenzo has gained a '30rnd Pulse-magazine' #2001949.
[00:35:08	]Don Lorenzo has lost a '30rnd Pulse-magazine' #2001948.
[00:35:08	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:08	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049826.
[00:35:08	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:08	]Vill'um ran SAM command 'bring' with arguments: 'scook'
[00:35:08	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049827.
[00:35:08	]Su'Kma'Ba'Lez entered observer.
[00:35:09	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:09	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049828.
[00:35:09	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:09	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049829.
[00:35:09	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:09	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:09	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049830.
[00:35:09	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049831.
[00:35:10	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:10	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:10	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049832.
[00:35:10	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049833.
[00:35:10	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:10	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049834.
[00:35:10	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:11	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:11	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:11	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:11	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049837.
[00:35:12	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:12	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:12	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049840.
[00:35:12	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:12	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:12	]Don Lorenzo ran 'Equip' on item 'Flash Grenade' (#2049182)
[00:35:13	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:13	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:13	]Don Lorenzo used command '/ToggleRaise'.
[00:35:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:35:15	]Moses McVortal used command '/EnterMeditation'.
[00:35:16	]VADIM - SPEAR-78 used command '/Radio are we defending the entrances'.
[00:35:16	][IC] ULTIMA - S10/APF.K'A'N-999: <:: Purple brah. ::>
[00:35:16	]Su'Kma'Ba'Lez exited observer at their location.
[00:35:16	]ULTIMA - S10/APF.K'A'N-999 used the 'John Doe' vendor.
[00:35:17	]Vill'um ran SAM command 'bring' with arguments: 'lorenzo'
[00:35:17	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049810)
[00:35:18	]Don Lorenzo used command '/ToggleRaise'.
[00:35:19	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:35:19	][IC] Scook: Brothers, we must make ready.
[00:35:19	][IC] PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69: <:: Wot. ::>
[00:35:19	]ULTIMA - S10/APF.K'A'N-999 has gained 0 chips.
[00:35:19	]ULTIMA - S10/APF.K'A'N-999 has gained a 'Frag Grenade' #2049846.
[00:35:19	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049811)
[00:35:20	]ULTIMA - S10/APF.K'A'N-999 has gained 0 chips.
[00:35:20	]ULTIMA - S10/APF.K'A'N-999 has gained a 'Frag Grenade' #2049847.
[00:35:20	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049809)
[00:35:21	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049807)
[00:35:21	][IC] Su'Kma'Ba'Lez: Ok everyone.
[00:35:22	]ULTIMA - S10/APF.K'A'N-999 ran 'EquipUn' on item 'Smoke Grenade' (#2049750)
[00:35:22	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049808)
[00:35:23	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049803)
[00:35:24	]Vill'um ran SAM command 'hp' with arguments: 'STEAM_0:1:194311906' '100'
[00:35:24	]ULTIMA - S10/APF.K'A'N-999 used the 'John Doe' vendor.
[00:35:24	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049805)
[00:35:26	]Vill'um ran SAM command 'armor' with arguments: 'STEAM_0:1:194311906' '100'
[00:35:26	]Raptorian - S10/K'A'N:WOLF-85 ran 'combine' on item '24rnd Heavy-Pulse Magazine' (#2049806)
[00:35:26	]Maine - S10/K'A'N.DESTROYER-70 used command '/Radio We're defending HPR.'.
[00:35:26	][IC] Don Lorenzo: Need vort WL...
[00:35:26	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:26	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:35:27	]ULTIMA - S10/APF.K'A'N-999 has gained 0 chips.
[00:35:27	]ULTIMA - S10/APF.K'A'N-999 has gained a 'Incendiary Grenade' #2049848.
[00:35:27	][IC] Su'Kma'Ba'Lez: Have special door opening tools.
[00:35:27	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:27	]Vill'um entered observer.
[00:35:28	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:28	]VADIM - SPEAR-78 used command '/Radio everyone come to the top'.
[00:35:28	]ULTIMA - S10/APF.K'A'N-999 ran 'Equip' on item 'Incendiary Grenade' (#2049848)
[00:35:29	]Tamara Lahtizer has gained a 'PM-II (7x)' #2049185.
[00:35:29	]VADIM - SPEAR-78 used command '/Radio now'.
[00:35:29	]Vill'um exited observer at their location.
[00:35:31	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:31	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:31	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:32	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:33	]Tamara Lahtizer has lost a 'PM-II (7x)' #2049185.
[00:35:33	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:33	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:33	]Su'Kma'Ba'Lez has spawned a breach.
[00:35:34	]Raptorian - S10/K'A'N:WOLF-85 used the '<:: Overwatch Requisitions Terminal ::>' vendor.
[00:35:34	]Moses McVortal used command '/EnterMeditation'.
[00:35:34	]Vill'um ran SAM command 'bring' with arguments: 'tamara'
[00:35:34	][IC] ULTIMA - S10/APF.K'A'N-999: <:: Go up top. ::>
[00:35:34	]Scook ran 'Place' on item 'Breaching Charge' (#2049857)
[00:35:34	]Don Lorenzo ran 'take' on item 'Breaching Charge' (#2049852)
[00:35:34	]Don Lorenzo has gained a 'Breaching Charge' #2049852.
[00:35:36	]Scook ran 'take' on item 'Breaching Charge' (#2049859)
[00:35:36	]Scook has gained a 'Breaching Charge' #2049859.
[00:35:36	]ULTIMA - S10/APF.K'A'N-999 used command '/D waiting on raptorian'.
[00:35:36	]Tamara Lahtizer has gained a 'PM-II (7x)' #2049185.
[00:35:36	]Moses McVortal ran 'take' on item 'Breaching Charge' (#2049850)
[00:35:36	]Moses McVortal has gained a 'Breaching Charge' #2049850.
[00:35:36	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:36	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049861.
[00:35:36	]Vill'um ran SAM command 'hp' with arguments: 'STEAM_0:1:2921822' '100'
[00:35:37	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:37	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049862.
[00:35:37	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:37	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049863.
[00:35:37	]Moses McVortal ran 'take' on item 'Breaching Charge' (#2049854)
[00:35:37	]Moses McVortal has gained a 'Breaching Charge' #2049854.
[00:35:37	]Tamara Lahtizer used command '/ToggleRaise'.
[00:35:37	]Scook ran 'take' on item 'Breaching Charge' (#2049851)
[00:35:37	]Scook has gained a 'Breaching Charge' #2049851.
[00:35:38	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:38	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049864.
[00:35:38	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:38	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049865.
[00:35:38	]Don Lorenzo ran 'take' on item 'Breaching Charge' (#2049849)
[00:35:38	]Don Lorenzo has gained a 'Breaching Charge' #2049849.
[00:35:39	]Scook ran 'take' on item 'Breaching Charge' (#2049856)
[00:35:39	]Scook has gained a 'Breaching Charge' #2049856.
[00:35:39	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:39	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049866.
[00:35:39	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:39	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049867.
[00:35:40	][IC] PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69: <:: I need my ammo n shit. ::>
[00:35:40	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:35:40	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'Heavy Pulse Rounds' #2049868.
[00:35:41	]Moses McVortal ran 'take' on item 'Breaching Charge' (#2049858)
[00:35:41	]Moses McVortal has gained a 'Breaching Charge' #2049858.
[00:35:41	]Don Lorenzo used command '/ToggleRaise'.
[00:35:42	]Moses McVortal ran 'take' on item 'Breaching Charge' (#2049860)
[00:35:42	]Moses McVortal has gained a 'Breaching Charge' #2049860.
[00:35:43	]Raptorian - S10/K'A'N:WOLF-85 used command '/D be patient'.
[00:35:43	]Scook ran 'Place' on item 'Breaching Charge' (#2049856)
[00:35:43	]VADIM - SPEAR-78 used command '/Radio this is a good spot to hold'.
[00:35:44	]Don Lorenzo used command '/ToggleRaise'.
[00:35:45	]Moses McVortal used command '/EnterMeditation'.
[00:35:45	]Tamara Lahtizer ran 'Repair' on item 'Brown Trench Coat' (#2049140)
[00:35:46	]Vill'um used command '/PlyWhitelist lorenzo Vortigaunt'.
[00:35:47	]Don Lorenzo is fully healed.
[00:35:47	]Su'Kma'Ba'Lez ran 'Place' on item 'Breaching Charge' (#2049793)
[00:35:48	]VADIM - SPEAR-78 used command '/Radio vortbeam cant go through fences'.
[00:35:49	]Least Obvious OSI Agent has unloaded their "Don Lorenzo" character.
[00:35:50	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049839)
[00:35:50	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049839.
[00:35:50	]Vill'um entered observer.
[00:35:51	]Scook ran 'Place' on item 'Breaching Charge' (#2049856)
[00:35:51	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049843)
[00:35:51	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049843.
[00:35:52	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049845)
[00:35:52	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049845.
[00:35:53	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049838)
[00:35:53	]Tamara Lahtizer ran 'take' on item 'Breaching Charge' (#2049855)
[00:35:53	]Tamara Lahtizer has gained a 'Breaching Charge' #2049855.
[00:35:53	]Least Obvious OSI Agent has unloaded their "Least Obvious OSI Agent" character.
[00:35:53	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 used the 'John Doe' vendor.
[00:35:54	]Tamara Lahtizer ran 'take' on item 'Breaching Charge' (#2049857)
[00:35:54	]Tamara Lahtizer has gained a 'Breaching Charge' #2049857.
[00:35:55	]Vill'um exited observer at their location.
[00:35:56	]Raptorian - S10/K'A'N:WOLF-85 used the '<:: Overwatch Requisitions Terminal ::>' vendor.
[00:35:56	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Yeah but. ::>
[00:35:56	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:57	]Vill'um ran 'take' on item 'Breaching Charge' (#2049853)
[00:35:57	]Vill'um has gained a 'Breaching Charge' #2049853.
[00:35:57	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:58	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'combine' on item 'Ammunition Pouch' (#2049815)
[00:35:58	]ULTIMA - S10/APF.K'A'N-999 used command '/D guys if we get sent back too much we take the elevator to the administrator office'.
[00:36:00	]Least Obvious OSI Agent (STEAM_0:1:194311906) deleted character 'D'Ohn'Lo'Rhenzo'
[00:36:01	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: They can go through the door and from above. ::>
[00:36:02	]Vill'um used command '/Announce preparing'.
[00:36:02	][IC] Scook: I see.
[00:36:04	]Vill'um entered observer.
[00:36:06	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049844)
[00:36:06	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049844.
[00:36:07	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'take' on item 'Heavy Pulse Rounds' (#2049835)
[00:36:07	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a 'Heavy Pulse Rounds' #2049835.
[00:36:07	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 used the 'John Doe' vendor.
[00:36:08	][IC] Scook: Very cool.
[00:36:09	][IC] VADIM - SPEAR-78: <:: No. ::>
[00:36:10	]Su'Kma'Ba'Lez entered observer.
[00:36:10	]Scook is fully healed.
[00:36:12	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Yeah they can. ::>
[00:36:13	][IC] Moses McVortal: I hate scrombin...
[00:36:13	]Raptorian - S10/K'A'N:WOLF-85 has gained 0 chips.
[00:36:13	]Raptorian - S10/K'A'N:WOLF-85 has gained a 'OSPR2A-EXP' #2049869.
[00:36:13	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:36:14	]Su'Kma'Ba'Lez ran SAM command 'armor' with arguments: 'scook' '150'
[00:36:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '24rnd Heavy-Pulse Magazine' #2049870.
[00:36:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:36:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '24rnd Heavy-Pulse Magazine' #2049871.
[00:36:14	][IC] VADIM - SPEAR-78: <:: Tell admins not to send them up there. ::>
[00:36:14	]Su'Kma'Ba'Lez exited observer at their location.
[00:36:14	][OOC] Tamara Lahtizer: If I'm playing a human, can I get something that isn't the most long range weapon available?
[00:36:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:36:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '24rnd Heavy-Pulse Magazine' #2049872.
[00:36:15	][LOOC] Vill'um: who needs pet flags?
[00:36:15	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:36:15	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '24rnd Heavy-Pulse Magazine' #2049873.
[00:36:15	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
[00:36:15	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '24rnd Heavy-Pulse Magazine' #2049874.
[00:36:16	][IC] Scook: Antlions!
[00:36:16	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained 0 chips.
