[02:08:59	]Nesh has connected.
[20:32:37	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:37	]S10/ORD.PAYBACK-85 has hit Jenifer Maesroe in the chest dealing 9 damage (CritChance was 0.66).
[20:32:37	]Jenifer Maesroe has taken 9 damage from S10/ORD.PAYBACK-85.
[20:32:37	]Jenifer Maesroe has critically hit Walker in the right leg dealing 18 damage (CritChance was 0.42).
[20:32:37	]Walker was killed while bleeding out.
[20:32:37	]Jenifer Maesroe has killed Walker with player.
[20:32:37	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.19).
[20:32:37	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 5 damage (CritChance was 0.19).
[20:32:37	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:37	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 5 damage (CritChance was 0.49).
[20:32:37	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:38	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 0 damage (CritChance was 0.61).
[20:32:38	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 0 damage (CritChance was 0.61).
[20:32:38	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 2 damage (CritChance was 0.61).
[20:32:38	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:38	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 5 damage (CritChance was 0.49).
[20:32:38	]S10/ORD.PAYBACK-85 has taken 5 damage from Jenifer Maesroe.
[20:32:38	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the chest dealing 0 damage (CritChance was 0.53).
[20:32:38	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the right arm dealing 4 damage (CritChance was 0.49).
[20:32:38	]S10/ORD.PAYBACK-85 has taken 3 damage from Jenifer Maesroe.
[20:32:38	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655296.
[20:32:38	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655295.
[20:32:38	]Jenifer Maesroe is fully healed.
[20:32:41	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657767.
[20:32:41	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657766.
[20:32:43	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the stomach dealing 10 damage (CritChance was 0.66).
[20:32:43	]Jenifer Maesroe has taken 9 damage from S10/ORD.PAYBACK-85.
[20:32:43	]Stephan McCrack entered observer.
[20:32:43	]Jenifer Maesroe is fully healed.
[20:32:45	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655295.
[20:32:45	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655291.
[20:32:50	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the stomach dealing 19 damage (CritChance was 0.53).
[20:32:50	]S10/ORD.PAYBACK-85 has taken 19 damage from Jenifer Maesroe.
[20:32:50	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the stomach dealing 12 damage (CritChance was 0.53).
[20:32:50	]S10/ORD.PAYBACK-85 has taken 12 damage from Jenifer Maesroe.
[20:32:50	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.53).
[20:32:50	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.53).
[20:32:50	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.53).
[20:32:50	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 5 damage (CritChance was 0.53).
[20:32:50	]S10/ORD.PAYBACK-85 has taken 4 damage from Jenifer Maesroe.
[20:32:51	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.53).
[20:32:51	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the left arm dealing 0 damage (CritChance was 0.53).
[20:32:51	]Jenifer Maesroe has hit S10/ORD.PAYBACK-85 in the left arm dealing 5 damage (CritChance was 0.53).
[20:32:51	]S10/ORD.PAYBACK-85 has taken 4 damage from Jenifer Maesroe.
[20:32:51	]S10/ORD.PAYBACK-85 has gained level 48 in the Guns skill.
[20:32:51	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the chest dealing 12 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:51	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the chest dealing 12 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:51	]S10/ORD.PAYBACK-85 has hit Jenifer Maesroe in the head dealing 11 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:51	]S10/ORD.PAYBACK-85 has hit Jenifer Maesroe in the chest dealing 12 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:51	]S10/ORD.PAYBACK-85 has hit Jenifer Maesroe in the chest dealing 12 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:51	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the stomach dealing 12 damage (CritChance was 0.66).
[20:32:51	]Jenifer Maesroe has taken 11 damage from S10/ORD.PAYBACK-85.
[20:32:52	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left leg dealing 3 damage (CritChance was 1.01).
[20:32:52	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:52	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the right arm dealing 3 damage (CritChance was 1.01).
[20:32:52	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:52	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the right arm dealing 3 damage (CritChance was 1.01).
[20:32:52	]Jenifer Maesroe has taken 2 damage from S10/ORD.PAYBACK-85.
[20:32:54	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655291.
[20:32:54	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655288.
[20:32:54	]Jenifer Maesroe ran 'combine' on item '30rnd M4-magazine' (#1657768)
[20:32:55	]Jenifer Maesroe ran 'combine' on item '30rnd M4-magazine' (#1657767)
[20:32:55	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657766.
[20:32:55	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657768.
[20:33:01	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the stomach dealing 14 damage (CritChance was 1.01).
[20:33:01	]Jenifer Maesroe has taken 13 damage from S10/ORD.PAYBACK-85.
[20:33:01	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 3 damage (CritChance was 1.01).
[20:33:01	]Jenifer Maesroe has taken 3 damage from S10/ORD.PAYBACK-85.
[20:33:01	]S10/ORD.PAYBACK-85 has gained level 49 in the Guns skill.
[20:33:01	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left arm dealing 3 damage (CritChance was 1.01).
[20:33:01	]Jenifer Maesroe has taken 3 damage from S10/ORD.PAYBACK-85.
[20:33:01	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the stomach dealing 19 damage (CritChance was 0.53).
[20:33:01	]S10/ORD.PAYBACK-85 has taken 18 damage from Jenifer Maesroe.
[20:33:01	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 22 damage (CritChance was 1.01).
[20:33:01	]Jenifer Maesroe has taken 22 damage from S10/ORD.PAYBACK-85.
[20:33:01	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 22 damage (CritChance was 1.01).
[20:33:01	]Jenifer Maesroe has taken 22 damage from S10/ORD.PAYBACK-85.
[20:33:02	]Jenifer Maesroe has critically hit S10/ORD.PAYBACK-85 in the right leg dealing 5 damage (CritChance was 0.53).
[20:33:02	]S10/ORD.PAYBACK-85 has taken 4 damage from Jenifer Maesroe.
[20:33:02	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655288.
[20:33:02	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655287.
[20:33:09	]Jenifer Maesroe ran 'combine' on item '30rnd M4-magazine' (#1657766)
[20:33:10	]Jenifer Maesroe ran 'combine' on item '30rnd M4-magazine' (#1657825)
[20:33:10	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657768.
[20:33:10	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657825.
[20:33:14	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 0 damage (CritChance was 1.01).
[20:33:14	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 22 damage (CritChance was 1.01).
[20:33:14	]Jenifer Maesroe has taken 22 damage from S10/ORD.PAYBACK-85.
[20:33:15	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 0 damage (CritChance was 1.01).
[20:33:15	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the head dealing 22 damage (CritChance was 1.01).
[20:33:15	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657825.
[20:33:15	]Jenifer Maesroe was knocked unconscious and is bleeding out.
[20:33:19	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left leg dealing 0 damage (CritChance was 1.01).
[20:33:19	]S10/ORD.PAYBACK-85 has critically hit Jenifer Maesroe in the left leg dealing 14 damage (CritChance was 1.01).
[20:33:19	]Jenifer Maesroe was killed while bleeding out.
[20:33:19	]S10/ORD.PAYBACK-85 has killed Jenifer Maesroe with player.
[20:33:19	][OOC] Stephan McCrack: guh
[20:33:19	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655287.
[20:33:19	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655286.
[20:33:24	]Stephan McCrack exited observer at their location.
[20:33:26	]Rabithunter (STEAM_0:1:22394854) has disconnected.
[20:33:37	][OOC] Stephan McCrack: LOL overflow
[20:33:41	][OOC] S10/ORD.PAYBACK-85: get overflowed
[20:33:42	]Stephan McCrack ran 'drop' on item 'MP5A3' (#1657836)
[20:33:42	]Stephan McCrack has lost a 'MP5A3' #1657836.
[20:33:43	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657842)
[20:33:43	]Stephan McCrack has lost a '30rnd MP-magazine' #1657842.
[20:33:46	]S10/ORD.PAYBACK-85 ran SAM command 'hp' with arguments: '^' '150'
[20:33:47	]S10/ORD.PAYBACK-85 is fully healed.
[20:33:50	]S10/ORD.PAYBACK-85 ran SAM command 'armor' with arguments: '^' '150'
[20:33:51	]Stephan McCrack ran 'drop' on item 'Small Bag' (#1630210)
[20:33:51	]Stephan McCrack has lost a 'Small Bag' #1630210.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657898.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657899.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657896.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657905.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657904.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657902.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657903.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657895.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657892.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657900.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657901.
[20:33:51	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657893.
[20:33:51	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657845)
[20:33:51	]Stephan McCrack has lost a '30rnd MP-magazine' #1657845.
[20:33:53	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657843)
[20:33:53	]Stephan McCrack has lost a '30rnd MP-magazine' #1657843.
[20:33:53	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657844)
[20:33:53	]Stephan McCrack has lost a '30rnd MP-magazine' #1657844.
[20:33:54	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657841)
[20:33:54	]Stephan McCrack has lost a '30rnd MP-magazine' #1657841.
[20:33:54	]Stephan McCrack ran 'drop' on item 'Sub-machinegun Bullets' (#1657897)
[20:33:54	]Stephan McCrack has lost a 'Sub-machinegun Bullets' #1657897.
[20:33:55	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657840)
[20:33:55	]Stephan McCrack has lost a '30rnd MP-magazine' #1657840.
[20:33:56	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657846)
[20:33:56	]Stephan McCrack has lost a '30rnd MP-magazine' #1657846.
[20:33:57	]Stephan McCrack ran 'drop' on item '30rnd MP-magazine' (#1657847)
[20:33:57	]Stephan McCrack has lost a '30rnd MP-magazine' #1657847.
[20:33:59	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655289)
[20:34:00	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655288)
[20:34:01	]Stephan McCrack has fired a toolgun with the name: dynamite
[20:34:01	]Stephan McCrack entered observer.
[20:34:01	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655288)
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657847.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657846.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657840.
[20:34:02	]Stephan McCrack destroyed a 'Sub-machinegun Bullets' #1657897.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657841.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657844.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657843.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657845.
[20:34:02	]Stephan McCrack destroyed a 'Small Bag' #1630210.
[20:34:02	]Stephan McCrack destroyed a '30rnd MP-magazine' #1657842.
[20:34:02	]Stephan McCrack destroyed a 'MP5A3' #1657836.
[20:34:03	]Stephan McCrack exited observer at their location.
[20:34:04	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655297)
[20:34:06	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655291)
[20:34:06	]Stephan McCrack entered observer.
[20:34:07	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655287)
[20:34:07	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655296)
[20:34:12	]S10/ORD.PAYBACK-85 ran 'combine' on item '30rnd Pulse-magazine' (#1655295)
[20:34:20	]Stephan McCrack exited observer at their location.
[20:34:29	]Stephan McCrack entered observer.
[20:34:31	]Stephan McCrack ran 'drop' on item 'Medium Kevlar Uniform' (#1657884)
[20:34:31	]Stephan McCrack has lost a 'Medium Kevlar Uniform' #1657884.
[20:34:34	]Stephan McCrack has fired a toolgun with the name: dynamite
[20:34:35	]Stephan McCrack has taken 25 damage from Stephan McCrack.
[20:34:35	]Stephan McCrack destroyed a 'Medium Kevlar Uniform' #1657884.
[20:34:35	]Stephan McCrack destroyed a '100rnd Volk-magazine' #1657355.
[20:34:36	]Stephan McCrack exited observer at their location.
[20:34:37	]S10/ORD.PAYBACK-85 ran 'drop' on item 'OTA Squad Leader Uniform' (#418288)
[20:34:47	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1655286.
[20:34:47	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655297.
[20:34:54	]Stephan McCrack has given himself a scarh.
[20:34:54	]Stephan McCrack has gained a 'SCAR-H' #1657911.
[20:34:57	]S10/ORD.PAYBACK-85 ran 'drop' on item 'OTA Squad Leader Uniform' (#418288)
[20:35:03	]S10/ORD.PAYBACK-85 ran 'drop' on item 'OTA Squad Leader Uniform' (#418288)
[20:35:03	]S10/ORD.PAYBACK-85 has lost a 'OTA Squad Leader Uniform' #418288.
[20:35:07	]S10/ORD.PAYBACK-85 has used a context menu option with the name: remove
[20:35:07	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:07	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657912.
[20:35:08	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:08	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657913.
[20:35:09	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:09	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657914.
[20:35:09	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:09	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657915.
[20:35:10	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:10	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657916.
[20:35:11	]Stephan McCrack has given himself a magazine_dmr_20rnd.
[20:35:11	]Stephan McCrack has gained a '20rnd DMR-magazine' #1657917.
[20:35:13	]S10/ORD.PAYBACK-85 has given himself a uniform_s24.
[20:35:13	]S10/ORD.PAYBACK-85 has gained a 'Summit 24 Elite Uniform' #1657918.
[20:35:17	]Rabithunter has connected.
[20:35:28	]S10/ORD.PAYBACK-85 used command '/ToggleRaise'.
[20:35:29	]Walker (STEAM_0:1:451594917) has disconnected.
[20:35:32	]Stephan McCrack has given himself a torso_color_kevlar.
[20:35:32	]Stephan McCrack has gained a 'Super Heavy Kevlar Uniform' #1657919.
[20:35:34	]S10/ORD.PAYBACK-85 ran SAM command 'hp' with arguments: '^' '350'
[20:35:42	]Stephan McCrack has given himself a bullets_dmr.
[20:35:42	]Stephan McCrack has gained a 'Rifle Bullets' #1657920.
[20:35:43	]Stephan McCrack has given himself a bullets_dmr.
[20:35:43	]Stephan McCrack has gained a 'Rifle Bullets' #1657921.
[20:35:44	]Stephan McCrack has given himself a bullets_dmr.
[20:35:44	]Stephan McCrack has gained a 'Rifle Bullets' #1657922.
[20:35:45	]Stephan McCrack has given himself a bullets_dmr.
[20:35:45	]Stephan McCrack has gained a 'Rifle Bullets' #1657923.
[20:35:45	]Stephan McCrack has given himself a bullets_dmr.
[20:35:46	]Stephan McCrack has gained a 'Rifle Bullets' #1657924.
[20:35:46	]Stephan McCrack has given himself a bullets_dmr.
[20:35:46	]Stephan McCrack has gained a 'Rifle Bullets' #1657925.
[20:35:47	]Stephan McCrack has given himself a bullets_dmr.
[20:35:47	]Stephan McCrack has gained a 'Rifle Bullets' #1657926.
[20:35:48	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657914)
[20:35:49	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657915)
[20:35:50	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657916)
[20:35:50	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657917)
[20:35:51	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657913)
[20:35:52	]Stephan McCrack ran 'combine' on item '20rnd DMR-magazine' (#1657912)
[20:35:52	]S10/ORD.PAYBACK-85 ran 'drop' on item '30rnd Pulse-magazine' (#1655283)
[20:35:52	]S10/ORD.PAYBACK-85 has lost a '30rnd Pulse-magazine' #1655283.
[20:35:54	]Stephan McCrack has given himself a bullets_dmr.
[20:35:54	]Stephan McCrack has gained a 'Rifle Bullets' #1657927.
[20:35:55	]Stephan McCrack has given himself a bullets_dmr.
[20:35:55	]Stephan McCrack has gained a 'Rifle Bullets' #1657928.
[20:35:55	]Stephan McCrack has given himself a bullets_dmr.
[20:35:56	]Stephan McCrack has gained a 'Rifle Bullets' #1657929.
[20:35:56	]Stephan McCrack has given himself a bullets_dmr.
[20:35:56	]Stephan McCrack has gained a 'Rifle Bullets' #1657930.
[20:35:57	]Stephan McCrack has given himself a bullets_dmr.
[20:35:57	]Stephan McCrack has gained a 'Rifle Bullets' #1657931.
[20:35:58	]Stephan McCrack has given himself a bullets_dmr.
[20:35:58	]Stephan McCrack has gained a 'Rifle Bullets' #1657932.
[20:35:59	]Rabithunter loaded the character 'Jenifer Maesroe'
[20:35:59	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:35:59	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:36:00	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:36:00	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:36:00	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:36:00	]S10/ORD.PAYBACK-85 has fired a toolgun with the name: duplicator
[20:36:01	]S10/ORD.PAYBACK-85 ran 'take' on item '30rnd Pulse-magazine' (#1657938)
[20:36:01	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1657938.
[20:36:02	]S10/ORD.PAYBACK-85 ran 'take' on item '30rnd Pulse-magazine' (#1657933)
[20:36:02	]S10/ORD.PAYBACK-85 has gained a '30rnd Pulse-magazine' #1657933.
[20:36:03	]S10/ORD.PAYBACK-85 ran 'take' on item '30rnd Pulse-magazine' (#1657934)
