[14:30:47	]garry has connected.
[21:53:43	]M!NT loaded the character 'C17:RCT.YELLO-10'
[21:53:46	]S10/OWS.GHOST-76 used command '/Punch'.
[21:53:46	]S10/OWS.GHOST-76 used command '/Punch'.
[21:53:48	]C17:RCT.YELLO-10 is fully healed.
[21:53:52	]C17:RCT.YELLO-10 has given himself a rappel_gear.
[21:53:52	]C17:RCT.YELLO-10 has gained a 'Rappel Gear' #1659976.
[21:53:55	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[21:54:01	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:01	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659977.
[21:54:02	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:02	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659978.
[21:54:02	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:02	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659979.
[21:54:03	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:03	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659980.
[21:54:03	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:03	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659981.
[21:54:04	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:04	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659982.
[21:54:04	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:05	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659983.
[21:54:05	]S10/OWS.GHOST-76 used command '/ForceCharFallover John Pierre Vievve'.
[21:54:05	]C17:RCT.YELLO-10 has given himself a magazine_mp_30rnd.
[21:54:05	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659984.
[21:54:05	]S10/OWS.GHOST-76 entered observer.
[21:54:06	]S10/OWS.GHOST-76 exited observer at their location.
[21:54:12	]John Pierre Vievve entered observer.
[21:54:12	]John Pierre Vievve was knocked unconscious and is bleeding out.
[21:54:14	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:54:14	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659985.
[21:54:15	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:54:15	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659986.
[21:54:15	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:54:15	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659987.
[21:54:16	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:54:16	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659988.
[21:54:17	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:54:18	]John Pierre Vievve entered observer.
[21:54:19	]S10/OWS.GHOST-76 entered observer.
[21:54:20	]John Pierre Vievve exited observer at their location.
[21:54:20	]S10/OWS.GHOST-76 exited observer at their location.
[21:54:23	]John Pierre Vievve entered observer.
[21:54:24	]John Pierre Vievve exited observer at their location.
[21:54:24	]C17:RCT.YELLO-10 has given himself a mag_pouch.
[21:54:24	]John Pierre Vievve entered observer.
[21:54:24	]C17:RCT.YELLO-10 has given himself a bullet_pouch.
[21:54:27	]John Pierre Vievve exited observer at their location.
[21:54:28	]John Pierre Vievve entered observer.
[21:54:30	]S10/OWS.GHOST-76 entered observer.
[21:54:34	]S10/OWS.GHOST-76 exited observer at their location.
[21:54:42	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:54:44	]John Pierre Vievve used command '/ForceCharFallover ghost-76 5'.
[21:54:45	]John Pierre Vievve entered observer.
[21:54:49	]C17:RCT.YELLO-10 has given himself a bullet_pouch.
[21:54:49	]C17:RCT.YELLO-10 has given himself a mag_pouch.
[21:54:49	]C17:RCT.YELLO-10 has gained a 'Magazine Pouch' #1659989.
[21:54:49	]S10/OWS.GHOST-76 has taken 50 damage from worldspawn.
[21:54:53	]S10/OWS.GHOST-76 is fully healed.
[21:54:56	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659981)
[21:54:56	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659982)
[21:54:57	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659983)
[21:54:58	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659984)
[21:54:59	]C17:RCT.YELLO-10 ran 'drop' on item '30rnd MP-magazine' (#1659980)
[21:54:59	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659980.
[21:55:00	]C17:RCT.YELLO-10 ran 'drop' on item '30rnd MP-magazine' (#1659721)
[21:55:00	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659721.
[21:55:00	]S10/OWS.GHOST-76 entered observer.
[21:55:01	]John Pierre Vievve exited observer at their location.
[21:55:01	]John Pierre Vievve entered observer.
[21:55:02	]C17:RCT.YELLO-10 ran 'drop' on item '30rnd MP-magazine' (#1659977)
[21:55:02	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659977.
[21:55:03	]John Pierre Vievve exited observer at their location.
[21:55:03	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659978)
[21:55:04	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659978)
[21:55:05	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659978)
[21:55:06	]S10/OWS.GHOST-76 exited observer at their location.
[21:55:07	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659720)
[21:55:08	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659722)
[21:55:13	]S10/OWS.GHOST-76 used command '/Punch'.
[21:55:14	]John Pierre Vievve was just knocked out due to: hit by punch command used by S10/OWS.GHOST-76
[21:55:18	]John Pierre Vievve was knocked unconscious and is bleeding out.
[21:55:22	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:55:22	]John Pierre Vievve was knocked unconscious and is bleeding out.
[21:55:24	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:55:25	]C17:RCT.YELLO-10 has given himself a mag_pouch.
[21:55:25	]C17:RCT.YELLO-10 has gained a 'Magazine Pouch' #1659990.
[21:55:26	]John Pierre Vievve entered observer.
[21:55:26	]John Pierre Vievve used command '/CharGetUp'.
[21:55:29	]S10/OWS.GHOST-76 entered observer.
[21:55:32	]S10/OWS.GHOST-76 exited observer at their location.
[21:55:35	]John Pierre Vievve exited observer at their location.
[21:55:35	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:35	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659991.
[21:55:36	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:36	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659992.
[21:55:36	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:36	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659993.
[21:55:37	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:37	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659994.
[21:55:37	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:37	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659995.
[21:55:38	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:38	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659996.
[21:55:38	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:39	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659997.
[21:55:39	]C17:RCT.YELLO-10 has given himself a bullets_smg1.
[21:55:39	]C17:RCT.YELLO-10 has gained a 'Sub-machinegun Bullets' #1659998.
[21:55:39	]John Pierre Vievve used command '/CharStopBleedout pi'.
[21:55:41	]C17:RCT.YELLO-10 has given himself a bullet_pouch.
[21:55:41	]C17:RCT.YELLO-10 has gained a 'Ammunition Pouch' #1659999.
[21:55:48	]S10/OWS.GHOST-76 used command '/Punch'.
[21:55:49	]John Pierre Vievve was just knocked out due to: hit by punch command used by S10/OWS.GHOST-76
[21:55:53	]John Pierre Vievve was knocked unconscious and is bleeding out.
[21:55:55	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:55:55	]John Pierre Vievve was knocked unconscious and is bleeding out.
[21:55:59	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:56:00	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659979)
[21:56:00	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[21:56:01	]C17:RCT.YELLO-10 ran 'combine' on item '30rnd MP-magazine' (#1659722)
[21:56:01	]John Pierre Vievve used command '/CharGetUp'.
[21:56:02	]John Pierre Vievve entered observer.
[21:56:02	]John Pierre Vievve used command '/CharGetUp'.
[21:56:03	]John Pierre Vievve used command '/CharGetUp'.
[21:56:05	]C17:RCT.YELLO-10 ran 'Equip' on item 'Rappel Gear' (#1659976)
[21:56:11	]S10/OWS.GHOST-76 entered observer.
[21:56:11	]C17:RCT.YELLO-10 entered observer.
[21:56:12	]S10/OWS.GHOST-76 exited observer at their location.
[21:56:13	]S10/OWS.GHOST-76 entered observer.
[21:56:19	]S10/OWS.GHOST-76 exited observer at their location.
[21:56:23	]C17:RCT.YELLO-10 exited observer at their location.
[21:56:24	]John Pierre Vievve exited observer at their location.
[21:56:27	]S10/OWS.GHOST-76 used command '/Punch'.
[21:56:28	]John Pierre Vievve was just knocked out due to: hit by punch command used by S10/OWS.GHOST-76
[21:56:28	]C17:RCT.YELLO-10 ran 'Equip' on item 'MP7A1' (#1659719)
[21:56:28	]John Pierre Vievve used command '/CharGetUp'.
[21:56:29	]John Pierre Vievve used command '/CharGetUp'.
[21:56:32	]C17:RCT.YELLO-10 ran 'Equip' on item 'MP7A1' (#1659719)
[21:56:33	]C17:RCT.YELLO-10 ran 'EquipUn' on item 'Rappel Gear' (#1659976)
[21:56:34	]C17:RCT.YELLO-10 ran 'Equip' on item 'MP7A1' (#1659719)
[21:56:35	]C17:RCT.YELLO-10 ran 'Equip' on item 'Rappel Gear' (#1659976)
[21:56:41	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659984.
[21:56:41	]John Pierre Vievve used command '/CharFallOver 1'.
[21:56:42	]John Pierre Vievve used command '/CharGetUp'.
[21:56:42	]John Pierre Vievve used command '/CharGetUp'.
[21:56:45	][IC] John Pierre Vievve: Weee.
[21:56:47	]John Pierre Vievve has taken 50 damage from worldspawn.
[21:56:50	]John Pierre Vievve used command '/CharGetUp'.
[21:56:53	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659984.
[21:56:53	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659983.
[21:56:53	]John Pierre Vievve used command '/CharGetUp'.
[21:56:56	]S10/OWS.GHOST-76 entered observer.
[21:56:59	]John Pierre Vievve ran SAM command 'slay' with arguments: 'pi'
[21:57:00	]S10/OWS.GHOST-76 exited observer at their location.
[21:57:02	]John Pierre Vievve used command '/CharGetUp'.
[21:57:03	]John Pierre Vievve used command '/CharGetUp'.
[21:57:06	]John Pierre Vievve entered observer.
[21:57:12	]John Pierre Vievve ran SAM command 'bring' with arguments: 'ghost-11'
[21:57:14	]John Pierre Vievve exited observer at their location.
[21:57:17	]John Pierre Vievve ran 'Equip' on item 'Rappel Gear' (#1659966)
[21:57:23	][IC] S10/OWS.GHOST-11: <:: How do you even. ::>
[21:57:29	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.18).
[21:57:29	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:29	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.18).
[21:57:29	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:29	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.18).
[21:57:29	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the stomach dealing 15 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 15 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 0 damage (CritChance was 0.18).
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.18).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the stomach dealing 9 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 9 damage from C17:RCT.YELLO-10.
[21:57:30	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:30	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:31	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:31	]S10/OWS.GHOST-11 has taken 104 damage from worldspawn.
[21:57:32	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659983.
[21:57:32	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659984.
[21:57:35	]John Pierre Vievve has taken 10 damage from worldspawn.
[21:57:35	]John Pierre Vievve entered observer.
[21:57:36	]S10/OWS.GHOST-11 has gained a '60rnd OTAR-magazine' #1659845.
[21:57:36	]S10/OWS.GHOST-11 was knocked unconscious and is bleeding out.
[21:57:38	][OOC] John Pierre Vievve: LMFAOOOOOOOOOO
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left arm dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the stomach dealing 15 damage (CritChance was 0.71).
[21:57:42	]S10/OWS.GHOST-76 has taken 15 damage from C17:RCT.YELLO-10.
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:42	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the left leg dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:42	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:42	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the left leg dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has critically hit S10/OWS.GHOST-76 in the left leg dealing 0 damage (CritChance was 0.71).
[21:57:42	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the left leg dealing 4 damage (CritChance was 0.71).
[21:57:42	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:43	]C17:RCT.YELLO-10 has hit S10/OWS.GHOST-76 in the right leg dealing 4 damage (CritChance was 0.71).
[21:57:43	]S10/OWS.GHOST-76 has taken 4 damage from C17:RCT.YELLO-10.
[21:57:45	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659984.
[21:57:45	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659982.
[21:57:45	]S10/OWS.GHOST-76 used command '/Punch'.
[21:57:46	]C17:RCT.YELLO-10 was just knocked out due to: hit by punch command used by S10/OWS.GHOST-76
[21:57:46	]C17:RCT.YELLO-10 has gained a '30rnd MP-magazine' #1659982.
[21:57:48	][OOC] S10/OWS.GHOST-11: me when no rappel
[21:57:51	]John Pierre Vievve exited observer at their location.
[21:57:52	]S10/OWS.GHOST-76 was knocked unconscious and is bleeding out.
[21:57:52	]John Pierre Vievve has damaged S10/OWS.GHOST-76, dealing 5.0003 with ix_hands
[21:57:53	][OOC] C17:RCT.YELLO-10: get fukd
[21:57:56	][OOC] S10/OWS.GHOST-76: you need item smh
[21:57:59	]S10/OWS.GHOST-76 ran SAM command 'hp' with arguments: '^' '5000'
[21:58:03	]S10/OWS.GHOST-76 is no longer unconscious from critical wounds.
[21:58:03	]S10/OWS.GHOST-76 is fully healed.
[21:58:05	]S10/OWS.GHOST-76 used command '/CharStopBleedout ^'.
[21:58:06	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'ghost-11'
[21:58:07	]S10/OWS.GHOST-11 is fully healed.
[21:58:09	]C17:RCT.YELLO-10 used command '/CharGiveItem ghost-11 rappel_gear 1'.
[21:58:13	]John Pierre Vievve ran SAM command 'menu' with arguments: ''
[21:58:14	][LOOC] S10/OWS.GHOST-76: equip it
[21:58:19	]C17:RCT.YELLO-10 ran SAM command 'respawn' with arguments: 'yello'
[21:58:22	]John Pierre Vievve ran SAM command 'setrank' with arguments: '#4' 'admin' '0'
[21:58:26	][IC] S10/OWS.GHOST-11: <:: Is it a script? ::>
[21:58:28	]C17:RCT.YELLO-10 entered observer.
[21:58:28	][IC] John Pierre Vievve: Ye.
[21:58:30	][IC] S10/OWS.GHOST-76: <:: Yes. ::>
[21:58:30	]S10/OWS.GHOST-11 ran 'drop' on item 'Assault Rifle Bullets' (#1659872)
[21:58:30	]S10/OWS.GHOST-11 has lost a 'Assault Rifle Bullets' #1659872.
[21:58:30	]S10/OWS.GHOST-11 ran 'drop' on item 'Assault Rifle Bullets' (#1659871)
[21:58:30	]S10/OWS.GHOST-11 has lost a 'Assault Rifle Bullets' #1659871.
[21:58:31	]John Pierre Vievve entered observer.
[21:58:31	]S10/OWS.GHOST-11 ran 'drop' on item 'Assault Rifle Bullets' (#1659853)
[21:58:31	]S10/OWS.GHOST-11 has lost a 'Assault Rifle Bullets' #1659853.
[21:58:31	]S10/OWS.GHOST-11 ran 'drop' on item 'Assault Rifle Bullets' (#1659877)
[21:58:31	]S10/OWS.GHOST-11 has lost a 'Assault Rifle Bullets' #1659877.
[21:58:32	]C17:RCT.YELLO-10 exited observer at their location.
[21:58:34	]John Pierre Vievve exited observer at their location.
[21:58:37	]S10/OWS.GHOST-76 entered observer.
[21:58:38	]C17:RCT.YELLO-10 entered observer.
[21:58:41	]S10/OWS.GHOST-76 exited observer at their location.
[21:58:43	]C17:RCT.YELLO-10 exited observer at their location.
[21:58:45	]S10/OWS.GHOST-76 ran SAM command 'bring' with arguments: '11'
[21:58:50	][IC] S10/OWS.GHOST-11: <:: Gimme. ::>
[21:58:51	]C17:RCT.YELLO-10 has lost a '30rnd MP-magazine' #1659982.
[21:58:53	]John Pierre Vievve has spawned a rappel_gear.
[21:58:54	][IC] S10/OWS.GHOST-76: <:: You have it. ::>
[21:58:55	]S10/OWS.GHOST-11 ran 'take' on item 'Rappel Gear' (#1660000)
[21:58:55	]S10/OWS.GHOST-11 has gained a 'Rappel Gear' #1660000.
