[12:44:10	]Rabithunter has connected.
[21:01:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[21:01:45	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.58).
[21:01:45	]C24.i3.UNION-19 has taken 1 damage from Rebel.
[21:01:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:01:45	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.43).
[21:01:45	]C24.i3.UNION-19 has taken 1 damage from Rebel.
[21:01:45	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.43).
[21:01:46	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689105.
[21:01:46	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689101.
[21:01:46	][X]C24:i4.QUICK-62 is fully healed.
[21:01:48	]C24.i3.UNION-19 is fully healed.
[21:01:50	][Y] C24:i5.ROLLER-34: <:: DOWN. ::>
[21:01:54	][IC] [X]C24:i4.QUICK-62: <:: Hold it! ::>
[21:01:54	]C24:i5.UNION-60 has gained level 16 in the Speed skill.
[21:01:57	]C24:i5.UNION-60 has taken 8 damage from Rebel.
[21:01:57	]C24:i5.UNION-60 is fully healed.
[21:01:58	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:02:00	][IC] [X]C24:i4.QUICK-62: <:: Area is wide open. ::>
[21:02:00	]C24:i5.ROLLER-07 ran 'use' on item 'Painkillers' (#2538616)
[21:02:00	]C24:i5.ROLLER-07 has performed the 'Use Painkillers' action, gaining 25 experience in medicine.
[21:02:00	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689101.
[21:02:00	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689106.
[21:02:02	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689021.
[21:02:02	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689035.
[21:02:03	][IC] C24.i3.UNION-19: <:: Yep. ::>
[21:02:04	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689026.
[21:02:04	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689025.
[21:02:06	]C24:i5.DEFENDER-49 used command '/Radio PT-90 reporting 11-6 at PCS-1. Watch for bio-dats.'.
[21:02:07	]C24:i5.UNION-60 ran 'combine' on item '30rnd MP Magazine' (#2689103)
[21:02:09	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689028)
[21:02:10	]C24:i5.UNION-60 ran 'combine' on item '30rnd MP Magazine' (#2689105)
[21:02:11	]C24.i3.UNION-19 has hit npc_vj_hlr2_refugee in the head dealing 10 damage (CritChance was 0.14).
[21:02:11	]C24.i3.UNION-19 has hit npc_vj_hlr2_refugee in the head dealing 10 damage (CritChance was 0.14).
[21:02:12	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_refugee in the head dealing 10 damage (CritChance was 0.14).
[21:02:12	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_refugee in the right arm dealing 7 damage (CritChance was 0.43).
[21:02:12	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_refugee in the right arm dealing 7 damage (CritChance was 0.43).
[21:02:12	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_refugee in the head dealing 10 damage (CritChance was 0.14).
[21:02:18	][IC] C24.i3.UNION-19: <:: Area safe. ::>
[21:02:18	]C24:i5.UNION-60 has hit npc_vj_hlr2_citizen in the left leg dealing 4 damage (CritChance was 0.43).
[21:02:19	]C24:i5.UNION-60 has hit npc_vj_hlr2_citizen in the left leg dealing 4 damage (CritChance was 0.43).
[21:02:19	][Y] C24:i5.ROLLER-34: <:: WAIT. ::>
[21:02:26	][Y] C24:i5.ROLLER-34: <:: IN THE ROOMS. ::>
[21:02:30	][IC] C24.i3.UNION-19: <:: Oooh... ::>
[21:02:31	][ME] C24:i5.DEFENDER-49: shoots the weapon
[21:02:32	][IC] C24.i3.UNION-19: <:: Shiny. ::>
[21:02:33	]C24:RL.VICE-66 used command '/Broadcast Objective reminds: Find HVT DB, sterilize. Witness sterilize RB-2. Regain socio-stability.'.
[21:02:33	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:02:34	]C24:i5.DEFENDER-49 destroyed a 'Overwatch Tactical Rifle' #2688955.
[21:02:35	][IC] C24:i5.ROLLER-07: <:: I think catwalks are best bet. ::>
[21:02:35	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:02:36	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:02:36	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:02:36	]C24:i5.PATROL-35 has taken 10 damage from Rebel.
[21:02:37	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:02:37	]C24:i5.PATROL-35 has critically hit npc_vj_hlr2_citizen in the right arm dealing 7 damage (CritChance was 0.37).
[21:02:37	]C24:i5.PATROL-35 has taken 5 damage from Rebel.
[21:02:37	]C24:i5.PATROL-35 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.37).
[21:02:37	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:02:37	]C24:i5.PATROL-35 has hit npc_vj_hlr2_citizen in the head dealing 10 damage (CritChance was 0.12).
[21:02:37	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.39).
[21:02:38	]C24:i5.ROLLER-34 has hit C24:i5.PATROL-35 in the head dealing 10 damage (CritChance was 0.08).
[21:02:38	]C24:i5.PATROL-35 has taken 10 damage from C24:i5.ROLLER-34.
[21:02:38	]C24:i5.ROLLER-34 has hit C24:i5.PATROL-35 in the head dealing 10 damage (CritChance was 0.08).
[21:02:38	]C24:i5.PATROL-35 has taken 10 damage from C24:i5.ROLLER-34.
[21:02:38	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:02:39	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:02:40	][ME] C24.i3.UNION-19: goes over, trying to pick up the grenade
[21:02:40	]C24:i5.PATROL-35 is fully healed.
[21:02:40	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689106.
[21:02:40	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689105.
[21:02:46	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689035.
[21:02:46	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689021.
[21:02:46	][X]C24:i4.QUICK-62 used command '/Radio SJ-1 secured'.
[21:02:47	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.57).
[21:02:47	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689025.
[21:02:47	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689028.
[21:02:48	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:02:51	]C24:i5.ROLLER-34 has taken 1 damage from Rebel.
[21:02:51	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:02:52	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:02:52	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:02:52	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.43).
[21:02:52	]C24:i5.UNION-60 is fully healed.
[21:02:52	]C24:i5.ROLLER-34 is fully healed.
[21:02:52	]C24:i5.UNION-60 has taken 1 damage from Rebel.
[21:02:52	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.57).
[21:02:52	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.57).
[21:02:52	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.37).
[21:02:52	]C24:i5.PATROL-35 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.37).
[21:02:52	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:02:52	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the right leg dealing 4 damage (CritChance was 0.43).
[21:02:52	]C24:i5.UNION-60 has taken 5 damage from Rebel.
[21:02:52	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the stomach dealing 7 damage (CritChance was 0.57).
[21:02:52	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.37).
[21:02:53	]C24:i5.ROLLER-34 has gained a '30rnd MP Magazine' #2689021.
[21:02:53	]C24:i5.ROLLER-34 has lost a '30rnd MP Magazine' #2689030.
[21:02:54	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689105.
[21:02:54	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689103.
[21:02:55	]C24:i5.DEFENDER-49 used command '/Radio PT-90, report status on verdicts.'.
[21:02:57	]C24:i5.UNION-60 is fully healed.
[21:03:01	]C24:i5.PATROL-35 used command '/Radio Full capacity'.
[21:03:02	]C24:i5.ROLLER-34 has lost a '17rnd USP Magazine' #2689039.
[21:03:03	]C24:i5.DEFENDER-49 used command '/Radio PT-90 reporting 52E.'.
[21:03:08	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_citizen in the chest dealing 12 damage (CritChance was 0.39).
[21:03:10	]C24:RL.VICE-66 has spawned a 'NPC [6127][npc_vj_hlr2_rebel]'.
[21:03:11	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:03:11	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:03:12	]C24:i5.DEFENDER-49 used command '/WaypointAdd 52E 60 RED'.
[21:03:17	][IC] C24:i5.ROLLER-34: <:: Negative on bullets, MP7. ::>
[21:03:19	][IC] [X]C24:i4.QUICK-62: <:: Don't think they made it above. ::>
[21:03:19	]C24:i5.PATROL-35 has taken 16 damage from Rebel.
[21:03:20	]C24:i5.PATROL-35 is fully healed.
[21:03:22	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689153.
[21:03:22	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689146.
[21:03:22	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.42).
[21:03:22	]C24:i5.UNION-60 has hit npc_vj_hlr2_citizen in the chest dealing 8 damage (CritChance was 0.42).
[21:03:22	]C24:i5.UNION-60 has taken 2 damage from Rebel.
[21:03:22	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.42).
[21:03:23	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.42).
[21:03:23	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.42).
[21:03:23	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the right leg dealing 4 damage (CritChance was 0.42).
[21:03:23	]C24:i5.UNION-60 has hit npc_vj_hlr2_citizen in the left leg dealing 4 damage (CritChance was 0.43).
[21:03:24	]C24:i5.PATROL-35 used command '/Radio Repairing body pack'.
[21:03:25	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:03:25	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.43).
[21:03:25	]C24:i5.UNION-60 has taken 16 damage from Rebel.
[21:03:26	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689103.
[21:03:26	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689101.
[21:03:27	]C24:i5.UNION-60 is fully healed.
[21:03:31	]C24:i5.UNION-60 has taken 2 damage from Rebel.
[21:03:32	]C24:i5.UNION-60 is fully healed.
[21:03:32	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_rebel in the right leg dealing 7 damage (CritChance was 0.43).
[21:03:32	]C24:i5.UNION-60 has hit npc_vj_hlr2_citizen in the left leg dealing 4 damage (CritChance was 0.43).
[21:03:32	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the right leg dealing 4 damage (CritChance was 0.43).
[21:03:33	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_citizen in the chest dealing 10 damage (CritChance was 0.43).
[21:03:33	]C24:i5.UNION-60 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:03:33	]C24:i5.PATROL-35 ran 'Repair' on item 'Riot Functionary Uniform' (#2689089)
[21:03:33	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_citizen in the left leg dealing 7 damage (CritChance was 0.43).
[21:03:34	][IC] [X]C24:i4.QUICK-62: <:: Inject! ::>
[21:03:36	]C24:i5.DEFENDER-49 used command '/Radio PT-90, do not fragment. Remain cohesive and within bio-dat signal range.'.
[21:03:39	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689101.
[21:03:39	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689103.
[21:03:40	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689028.
[21:03:40	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689024.
[21:03:41	][IC] C24:i5.ROLLER-07: <:: Clear. No 647, no 10-107. ::>
[21:03:44	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689028)
[21:03:46	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689028)
[21:03:51	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689027)
[21:03:51	][IC] C24.i3.UNION-19: <:: Catwalks over here. ::>
[21:03:52	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689025)
[21:03:52	][IC] [X]C24:i4.QUICK-62: <:: Hold up. ::>
[21:03:53	][IC] C24:i5.ROLLER-34: <:: 49. ::>
[21:03:53	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689026)
[21:03:54	]C24:i5.PATROL-35 ran 'combine' on item '30rnd MP Magazine' (#2689026)
[21:03:54	][IC] [X]C24:i4.QUICK-62: <:: Yeah. ::>
[21:03:55	][IC] C24.i3.UNION-19: <:: Big, big open space. ::>
[21:03:56	]C24:RL.VICE-66 has spawned a 'NPC [6541][npc_vj_hlr2_rebel]'.
[21:03:56	][IC] C24:i5.ROLLER-34: <:: Inside? ::>
[21:03:58	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:04:00	][IC] C24.i3.UNION-19: <:: Also. High ground. ::>
[21:04:01	]C24:RL.VICE-66 has spawned a 'NPC [6568][npc_vj_hlr2_rebel]'.
[21:04:02	]C24:i5.DEFENDER-49 used command '/Radio Audcon within PB-3'.
[21:04:02	][IC] C24.i3.UNION-19: <:: Which means we win. ::>
[21:04:02	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:04:03	][IC] [X]C24:i4.QUICK-62: <:: Mh. ::>
[21:04:07	]C24:RL.VICE-66 has spawned a 'NPC [6644][npc_vj_hlr2_rebel]'.
[21:04:07	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:04:09	][IC] [X]C24:i4.QUICK-62: <:: Let's take a peek. ::>
[21:04:11	][IC] C24:i5.ROLLER-07: <:: If they aren't up here. ::>
[21:04:12	]C24:RL.VICE-66 has spawned a 'NPC [6654][npc_vj_hlr2_rebel]'.
[21:04:13	]C24:RL.VICE-66 has fired a toolgun with the name: vjstool_npcrelationship
[21:04:16	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:04:16	]C24:RL.VICE-66 exited observer at their location.
[21:04:16	]C24:i5.DEFENDER-49 destroyed a 'VSK-94' #2688734.
[21:04:16	]C24:RL.VICE-66 entered observer.
[21:04:18	]C24:i5.DEFENDER-49 used command '/ToggleRaise'.
[21:04:18	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.37).
[21:04:18	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.12).
[21:04:18	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:04:18	]C24:i5.PATROL-35 has taken 5 damage from Rebel.
[21:04:19	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the left arm dealing 6 damage (CritChance was 0.39).
[21:04:19	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:19	]C24:i5.ROLLER-34 has taken 4 damage from Rebel.
[21:04:19	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has taken 4 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has taken 1 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the chest dealing 12 damage (CritChance was 0.39).
[21:04:20	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has taken 1 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the right arm dealing 6 damage (CritChance was 0.39).
[21:04:20	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:20	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:20	]C24:i5.PATROL-35 is fully healed.
[21:04:20	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_rebel in the right arm dealing 10 damage (CritChance was 0.39).
[21:04:20	]C24:i5.ROLLER-34 has taken 5 damage from Rebel.
[21:04:21	]C24:i5.ROLLER-34 has taken 4 damage from Rebel.
[21:04:21	]C24:i5.ROLLER-34 has taken 1 damage from Rebel.
[21:04:22	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.53).
[21:04:22	]C24:i5.DEFENDER-49 has taken 8 damage from Rebel.
[21:04:22	]C24:i5.ROLLER-34 is fully healed.
[21:04:22	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.53).
[21:04:22	]C24:i5.ROLLER-34 has gained a '17rnd USP Magazine' #2689039.
[21:04:22	]C24:i5.ROLLER-34 has lost a '17rnd USP Magazine' #2689038.
[21:04:22	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.53).
[21:04:22	]C24:i5.DEFENDER-49 has critically hit npc_vj_hlr2_rebel in the stomach dealing 9 damage (CritChance was 0.53).
[21:04:22	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.40).
[21:04:23	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:04:23	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:04:23	]C24:i5.PATROL-35 has taken 1 damage from Rebel.
[21:04:23	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.12).
[21:04:23	]C24:i5.PATROL-35 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.12).
[21:04:23	]C24:i5.DEFENDER-49 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.13).
[21:04:25	]C24:i5.DEFENDER-49 is fully healed.
[21:04:25	]C24:i5.PATROL-35 is fully healed.
[21:04:27	]C24:i5.DEFENDER-49 has gained a '30rnd MP Magazine' #2689146.
[21:04:27	]C24:i5.DEFENDER-49 has lost a '30rnd MP Magazine' #2689145.
[21:04:29	][IC] C24.i3.UNION-19: <:: Let's get a peek at the MoC offices. ::>
[21:04:29	]C24:i5.PATROL-35 used command '/Radio Flanking'.
[21:04:32	]C24:i5.PATROL-35 has gained a '30rnd MP Magazine' #2689024.
[21:04:32	]C24:i5.PATROL-35 has lost a '30rnd MP Magazine' #2689028.
[21:04:34	]C24:i5.ROLLER-34 has critically hit npc_vj_hlr2_rebel in the left arm dealing 10 damage (CritChance was 0.39).
[21:04:34	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the left arm dealing 6 damage (CritChance was 0.39).
[21:04:35	]C24:i5.ROLLER-34 has hit npc_vj_hlr2_rebel in the chest dealing 12 damage (CritChance was 0.39).
[21:04:38	]C24:i5.ROLLER-34 has gained a '17rnd USP Magazine' #2689038.
[21:04:38	]C24:i5.ROLLER-34 has lost a '17rnd USP Magazine' #2689037.
[21:04:44	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_refugee in the stomach dealing 9 damage (CritChance was 0.57).
[21:04:44	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_refugee in the stomach dealing 9 damage (CritChance was 0.57).
[21:04:44	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.43).
[21:04:44	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.43).
[21:04:44	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:04:44	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:04:44	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_refugee in the stomach dealing 9 damage (CritChance was 0.57).
[21:04:44	]C24:i5.UNION-60 has hit npc_vj_hlr2_refugee in the stomach dealing 7 damage (CritChance was 0.57).
[21:04:44	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:04:44	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:04:45	]C24:i5.UNION-60 has critically hit npc_vj_hlr2_refugee in the stomach dealing 9 damage (CritChance was 0.57).
[21:04:45	]C24.i3.UNION-19 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.14).
[21:04:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[21:04:45	]C24.i3.UNION-19 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[21:04:46	]C24.i3.UNION-19 has taken 14 damage from Rebel.
[21:04:47	]C24:RL.VICE-66 used command '/PlaySoundGlobal music/battle/guardremixmusic.ogg'.
[21:04:47	]C24:i5.UNION-60 has gained a '30rnd MP Magazine' #2689103.
[21:04:47	]C24:i5.UNION-60 has lost a '30rnd MP Magazine' #2689105.
[21:04:47	]C24.i3.UNION-19 has taken 12 damage from Rebel.
[21:04:48	]C24.i3.UNION-19 is fully healed.
[21:04:48	]C24.i3.UNION-19 has taken 8 damage from Rebel.
[21:04:48	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:04:48	]C24.i3.UNION-19 has taken 4 damage from Rebel.
[21:04:48	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:04:48	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the left arm dealing 4 damage (CritChance was 0.43).
[21:04:49	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the right arm dealing 4 damage (CritChance was 0.43).
[21:04:49	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the chest dealing 10 damage (CritChance was 0.43).
[21:04:49	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the left arm dealing 7 damage (CritChance was 0.43).
[21:04:49	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.43).
[21:04:49	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:04:49	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the head dealing 10 damage (CritChance was 0.14).
[21:04:49	]C24/Disp:AI-98 used command '/PM vice-66 u sure u don't want some player rebel to put up a sneaky fight?'.
[21:04:50	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:04:50	][X]C24:i4.QUICK-62 has critically hit npc_vj_hlr2_rebel in the right arm dealing 7 damage (CritChance was 0.43).
[21:04:50	][X]C24:i4.QUICK-62 has taken 1 damage from Rebel.
[21:04:50	][X]C24:i4.QUICK-62 has hit npc_vj_hlr2_rebel in the chest dealing 8 damage (CritChance was 0.43).
[21:04:51	][X]C24:i4.QUICK-62 has gained a '30rnd MP Magazine' #2689045.
[21:04:51	][X]C24:i4.QUICK-62 has lost a '30rnd MP Magazine' #2689044.
